9.732053875923156738e-01,2.065877924906089902e-05,1.292327397095505148e-05,2.676105499267578125e-02
9.729751944541931152e-01,2.057886558759491891e-05,1.285603320866357535e-05,2.699137292802333832e-02
9.727606177330017090e-01,2.020545798586681485e-05,1.266643630515318364e-05,2.720651403069496155e-02
9.725617766380310059e-01,1.961295311048161238e-05,1.239630546479020268e-05,2.740621380507946014e-02
9.723542332649230957e-01,1.898805930977687240e-05,1.213404902955517173e-05,2.761453203856945038e-02
9.721316099166870117e-01,1.844214057200588286e-05,1.192919171444373205e-05,2.783806063234806061e-02
9.718766808509826660e-01,1.806990439945366234e-05,1.182188407256035134e-05,2.809341996908187866e-02
9.716088175773620605e-01,1.788922963896766305e-05,1.181199968414148316e-05,2.836161293089389801e-02
9.713509082794189453e-01,1.786576467566192150e-05,1.187429552373941988e-05,2.861929498612880707e-02
9.710916280746459961e-01,1.804528801585547626e-05,1.202600560645805672e-05,2.887826785445213318e-02
9.708379507064819336e-01,1.840578261180780828e-05,1.225192863785196096e-05,2.913140133023262024e-02
9.706085920333862305e-01,1.893982152978423983e-05,1.254027665709145367e-05,2.935998514294624329e-02
9.704037904739379883e-01,1.962453097803518176e-05,1.287644045078195632e-05,2.956373803317546844e-02
9.702133536338806152e-01,2.044477696472313255e-05,1.324970708083128557e-05,2.975295111536979675e-02
9.700416922569274902e-01,2.130800930899567902e-05,1.361319118586834520e-05,2.992342971265316010e-02
9.698693752288818359e-01,2.188793041568715125e-05,1.382497976010199636e-05,3.009488433599472046e-02
9.697572588920593262e-01,2.203196891059633344e-05,1.381781839882023633e-05,3.020676597952842712e-02
9.696922898292541504e-01,2.195008710259571671e-05,1.371080725220963359e-05,3.027201443910598755e-02
9.695968627929687500e-01,2.189428414567373693e-05,1.364504896628204733e-05,3.036760911345481873e-02
9.694794416427612305e-01,2.198280708398669958e-05,1.366922151646576822e-05,3.048490919172763824e-02
9.693475961685180664e-01,2.226324795628897846e-05,1.379265813739039004e-05,3.061630576848983765e-02
9.692201614379882812e-01,2.277241583215072751e-05,1.401617100782459602e-05,3.074310161173343658e-02
9.690951704978942871e-01,2.349270653212442994e-05,1.432192038919311017e-05,3.086703456938266754e-02
9.689986705780029297e-01,2.439971467538271099e-05,1.468523987568914890e-05,3.096226975321769714e-02
9.689206480979919434e-01,2.551603211031761020e-05,1.511061418568715453e-05,3.103862330317497253e-02
9.688732028007507324e-01,2.677787415450438857e-05,1.556221104692667723e-05,3.108441084623336792e-02
9.688432216644287109e-01,2.808898352668620646e-05,1.599871393409557641e-05,3.111265785992145538e-02
9.688554406166076660e-01,2.930141999968327582e-05,1.635688749956898391e-05,3.109879791736602783e-02
9.688785672187805176e-01,3.032062159036286175e-05,1.661344140302389860e-05,3.107444383203983307e-02
9.689263701438903809e-01,3.107477459707297385e-05,1.675084604357834905e-05,3.102574683725833893e-02
9.689869284629821777e-01,3.161195490974932909e-05,1.680561035755090415e-05,3.096467070281505585e-02
9.690329432487487793e-01,3.212639785488136113e-05,1.687006260908674449e-05,3.091811761260032654e-02
9.690760374069213867e-01,3.265527629991993308e-05,1.695462015049997717e-05,3.087433427572250366e-02
9.691080451011657715e-01,3.332513006171211600e-05,1.710449942038394511e-05,3.084158338606357574e-02
9.691271781921386719e-01,3.421628207433968782e-05,1.734072611725423485e-05,3.082123585045337677e-02
9.691317677497863770e-01,3.525185456965118647e-05,1.762422107276506722e-05,3.081535175442695618e-02
9.691485762596130371e-01,3.628149715950712562e-05,1.788761801435612142e-05,3.079718537628650665e-02
9.691786766052246094e-01,3.719578671734780073e-05,1.809078457881696522e-05,3.076596930623054504e-02
9.692211151123046875e-01,3.784081127378158271e-05,1.818807322706561536e-05,3.072282113134860992e-02
9.692817330360412598e-01,3.819811900029890239e-05,1.818178679968696088e-05,3.066186048090457916e-02
9.693456888198852539e-01,3.836065297946333885e-05,1.812087612051982433e-05,3.059778921306133270e-02
9.693873524665832520e-01,3.841304351226426661e-05,1.804739076760597527e-05,3.055625408887863159e-02
9.694210886955261230e-01,3.842045771307311952e-05,1.797957520466297865e-05,3.052258677780628204e-02
9.694411158561706543e-01,3.844610182568430901e-05,1.793548835848923773e-05,3.050247579813003540e-02
9.694608449935913086e-01,3.859036951325833797e-05,1.793794217519462109e-05,3.048260137438774109e-02
9.694612026214599609e-01,3.887510320055298507e-05,1.799363235477358103e-05,3.048190847039222717e-02
9.694552421569824219e-01,3.919938535545952618e-05,1.806060390663333237e-05,3.048758581280708313e-02
9.694796800613403320e-01,3.952844053856097162e-05,1.811408401408698410e-05,3.046270646154880524e-02
