Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,148086301,3,0.067447296,0,0.00065,-0.001127,0.001481,2.86E-05,3.33E-05,-1.81E-06,0,1,0,0,0
0x00,148086440,142,20.00662743,0.5,-4.00E-06,-0.000404,-0.001187,4.21E-06,1.83E-05,-1.65E-06,0,1,0,0,0
0x00,148086580,282,40.01325486,2.4,0.000489,-0.000139,-0.001737,2.69E-06,1.36E-05,-3.69E-06,0,1,0,0,0
0x00,148086720,422,60.01489705,4.875,7.10E-05,-0.000898,-0.001879,1.74E-05,2.64E-05,-3.54E-06,0,1,0,0,0
0x00,148086860,562,80.00862152,7.375,0.000659,-0.001152,0.000326,2.86E-05,2.95E-05,-1.64E-06,0,1,0,0,0
0x00,148086999,701,100.0017595,9.65,0.001131,-0.000775,-0.000211,2.78E-05,3.61E-05,-3.50E-06,0,1,0,0,0
0x00,148087139,841,120.0086802,12.075,0.00172,-0.00156,0.000239,3.92E-05,4.47E-05,-3.35E-06,0,1,0,0,0
0x00,148087279,981,140.0135481,14.7,0.000595,-0.00113,-0.000754,1.92E-05,3.23E-05,-1.41E-06,0,1,0,0,0
0x00,148087419,1121,160.0099118,17.1,0.000623,-0.001285,-0.000196,1.81E-05,1.73E-05,-1.75E-06,0,1,0,0,0
0x00,148087558,1260,180.000997,19.475,0.000726,-0.001156,-0.000321,3.82E-05,2.68E-05,-1.54E-06,0,1,0,0,0
0x00,148087698,1400,200.005865,22.125,0.00072,-0.001113,-0.000891,3.86E-05,3.06E-05,-1.37E-06,0,1,0,0,0
0x00,148087838,1540,220.0107329,24.6,0.000571,-0.000572,-0.000124,1.61E-05,2.89E-05,5.75E-07,0,1,0,0,0
0x00,148087977,1679,240.0202928,27.05,0.001073,-0.000797,-0.00072,1.81E-05,3.50E-05,-3.44E-06,0,1,0,0,0
0x00,148088117,1819,260.0110848,29.525,0.001134,-0.001222,-0.000827,3.16E-05,5.06E-05,-5.32E-06,0,1,0,0,0
0x00,148088257,1959,280.0133135,32.15,0.000636,-0.00159,0.00031,2.92E-05,4.63E-05,-3.55E-06,0,1,0,0,0
0x00,148088397,2099,300.0184747,34.5,3.70E-05,-0.000398,-0.001233,1.07E-05,1.77E-05,-1.64E-06,0,1,0,0,0
0x00,148088537,2239,320.0063342,36.925,-0.000366,-0.000695,-0.000204,2.48E-05,1.76E-05,2.55E-07,0,1,0,0,0
