9.629754424095153809e-01,2.883458219002932310e-04,4.560684319585561752e-03,3.217554092407226562e-02
9.634289741516113281e-01,2.843392139766365290e-04,4.471311345696449280e-03,3.181526809930801392e-02
9.638716578483581543e-01,2.807189885061234236e-04,4.384342115372419357e-03,3.146331384778022766e-02
9.642734527587890625e-01,2.773950691334903240e-04,4.301132168620824814e-03,3.114812262356281281e-02
9.646943807601928711e-01,2.745677193161100149e-04,4.211904015392065048e-03,3.081916458904743195e-02
9.653778076171875000e-01,2.721683704294264317e-04,4.057923797518014908e-03,3.029209002852439880e-02
9.659048318862915039e-01,2.708094252739101648e-04,3.871222259476780891e-03,2.995314821600914001e-02
9.660370945930480957e-01,2.702110796235501766e-04,3.735851962119340897e-03,2.995693683624267578e-02
9.657031893730163574e-01,2.704721118789166212e-04,3.708771895617246628e-03,3.031766787171363831e-02
9.651362299919128418e-01,2.714155707508325577e-04,3.780014114454388618e-03,3.081238083541393280e-02
9.645494818687438965e-01,2.730661071836948395e-04,3.902148688212037086e-03,3.127526119351387024e-02
9.640662074089050293e-01,2.752052969299256802e-04,4.028153605759143829e-03,3.163046762347221375e-02
9.637932777404785156e-01,2.770351711660623550e-04,4.120054654777050018e-03,3.180959820747375488e-02
9.636446833610534668e-01,2.787919365800917149e-04,4.171520937234163284e-03,3.190507739782333374e-02
9.635469317436218262e-01,2.804023679345846176e-04,4.193341359496116638e-03,3.197938576340675354e-02
9.634151458740234375e-01,2.817637287080287933e-04,4.208666272461414337e-03,3.209438920021057129e-02
9.632115960121154785e-01,2.829092554748058319e-04,4.239477217197418213e-03,3.226589038968086243e-02
9.629976749420166016e-01,2.838454383891075850e-04,4.286281764507293701e-03,3.243214637041091919e-02
9.628040194511413574e-01,2.846218121703714132e-04,4.340845625847578049e-03,3.257056325674057007e-02
9.626984596252441406e-01,2.850839227903634310e-04,4.387775901705026627e-03,3.262857720255851746e-02
9.626537561416625977e-01,2.851076424121856689e-04,4.424359183758497238e-03,3.263681009411811829e-02
9.627064466476440430e-01,2.849596203304827213e-04,4.442922770977020264e-03,3.256561234593391418e-02
9.628314375877380371e-01,2.842989342752844095e-04,4.441148135811090469e-03,3.244321420788764954e-02
9.630051851272583008e-01,2.831698220688849688e-04,4.427124746143817902e-03,3.228450566530227661e-02
9.632067680358886719e-01,2.819065121002495289e-04,4.405011888593435287e-03,3.210635483264923096e-02
9.634101986885070801e-01,2.801770751830190420e-04,4.382738377898931503e-03,3.192694857716560364e-02
9.636732339859008789e-01,2.782089577522128820e-04,4.356180783361196518e-03,3.169235214591026306e-02
9.639887809753417969e-01,2.761295763775706291e-04,4.316712263971567154e-03,3.141837567090988159e-02
9.643176794052124023e-01,2.738664916250854731e-04,4.269047174602746964e-03,3.113955259323120117e-02
9.646782875061035156e-01,2.714562870096415281e-04,4.214250482618808746e-03,3.083592653274536133e-02
9.650799632072448730e-01,2.687760861590504646e-04,4.149233456701040268e-03,3.050206601619720459e-02
9.657549262046813965e-01,2.666104701347649097e-04,4.019546788185834885e-03,2.995896898210048676e-02
9.663133621215820312e-01,2.648179361131042242e-04,3.851753892377018929e-03,2.957010082900524139e-02
9.665005207061767578e-01,2.634873380884528160e-04,3.736801212653517723e-03,2.949912659823894501e-02
9.663829803466796875e-01,2.625824126880615950e-04,3.711338620632886887e-03,2.964314818382263184e-02
9.661527872085571289e-01,2.617683494463562965e-04,3.756890771910548210e-03,2.982860989868640900e-02
9.659751057624816895e-01,2.613221586216241121e-04,3.832213347777724266e-03,2.993139624595642090e-02
9.659485220909118652e-01,2.607995993457734585e-04,3.894920228049159050e-03,2.989572845399379730e-02
9.660747647285461426e-01,2.601554733701050282e-04,3.923344891518354416e-03,2.974173985421657562e-02
9.663115143775939941e-01,2.591656812001019716e-04,3.913960885256528854e-03,2.951542288064956665e-02
9.665943980216979980e-01,2.576039114501327276e-04,3.880529198795557022e-03,2.926746942102909088e-02
9.670264124870300293e-01,2.561474102549254894e-04,3.807229688391089439e-03,2.891023829579353333e-02
9.675720930099487305e-01,2.546384348534047604e-04,3.677223809063434601e-03,2.849599532783031464e-02
9.679136872291564941e-01,2.532546350266784430e-04,3.548598615452647209e-03,2.828435599803924561e-02
9.680027365684509277e-01,2.520197303965687752e-04,3.474737750366330147e-03,2.827046066522598267e-02
9.678992033004760742e-01,2.509624755475670099e-04,3.468592185527086258e-03,2.838125266134738922e-02
9.678340554237365723e-01,2.500840928405523300e-04,3.494384931400418282e-03,2.842139080166816711e-02
9.678800702095031738e-01,2.493907231837511063e-04,3.510246286168694496e-03,2.836039103567600250e-02
9.680361151695251465e-01,2.490760525688529015e-04,3.493679687380790710e-03,2.822109684348106384e-02
9.682211279869079590e-01,2.487578021828085184e-04,3.448043949902057648e-03,2.808200195431709290e-02
9.682947993278503418e-01,2.484038122929632664e-04,3.408426651731133461e-03,2.804844081401824951e-02
9.682486653327941895e-01,2.483632997609674931e-04,3.397807711735367775e-03,2.810507267713546753e-02
9.682415723800659180e-01,2.481096307747066021e-04,3.396446350961923599e-03,2.811376005411148071e-02
9.682499766349792480e-01,2.482057316228747368e-04,3.392432350665330887e-03,2.810946665704250336e-02
9.682585597038269043e-01,2.484343131072819233e-04,3.381690010428428650e-03,2.811126969754695892e-02
9.682183265686035156e-01,2.484908036421984434e-04,3.375789849087595940e-03,2.815735712647438049e-02
9.681103229522705078e-01,2.484910364728420973e-04,3.388987854123115540e-03,2.825232967734336853e-02
9.679571390151977539e-01,2.486864104866981506e-04,3.422505222260951996e-03,2.837168611586093903e-02
9.677972197532653809e-01,2.487878955435007811e-04,3.468961222097277641e-03,2.848508581519126892e-02
9.676947593688964844e-01,2.487304736860096455e-04,3.516266355291008949e-03,2.854035422205924988e-02
9.676535725593566895e-01,2.483314310666173697e-04,3.555677598342299461e-03,2.854243107140064240e-02
9.676877260208129883e-01,2.478612877894192934e-04,3.581240307539701462e-03,2.848312631249427795e-02
9.678213596343994141e-01,2.469403843861073256e-04,3.582084784284234047e-03,2.834963425993919373e-02
9.680115580558776855e-01,2.455784997437149286e-04,3.562845988199114799e-03,2.818010002374649048e-02
9.682413935661315918e-01,2.441651595290750265e-04,3.528304165229201317e-03,2.798628993332386017e-02
9.685139060020446777e-01,2.423884870950132608e-04,3.476973855867981911e-03,2.776676416397094727e-02
9.687541723251342773e-01,2.406201529083773494e-04,3.423590911552309990e-03,2.758166752755641937e-02
9.689896106719970703e-01,2.387587446719408035e-04,3.371269674971699715e-03,2.740038931369781494e-02
9.692220091819763184e-01,2.369984140386804938e-04,3.318964736536145210e-03,2.722196094691753387e-02
9.694911241531372070e-01,2.352799492655321956e-04,3.257672535255551338e-03,2.701591514050960541e-02
9.700257182121276855e-01,2.342163352295756340e-04,3.137004794552922249e-03,2.660311199724674225e-02
9.704071283340454102e-01,2.335505851078778505e-04,2.987623447552323341e-03,2.637168951332569122e-02
