Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,136456921,3,0.019647691,0,-1.10E-05,-5.90E-05,1.60E-05,-3.60E-06,-5.33E-06,-9.10E-08,0,1,0,0,0
0x00,136457061,143,20.00897342,0.5,1.20E-05,7.60E-05,-0.001743,3.91E-06,5.31E-06,4.22E-07,0,1,0,0,0
0x00,136457201,283,40.03671479,2.4,1.10E-05,-7.00E-06,-0.002881,2.65E-07,-3.76E-06,4.97E-07,0,1,0,0,0
0x00,136457340,422,60.01137807,4.875,-5.00E-06,-2.20E-05,-0.003436,-2.99E-06,-5.36E-06,5.72E-07,0,1,0,0,0
0x00,136457480,562,80.01038102,7.375,0.000541,-0.000283,-0.001185,1.71E-06,-1.64E-06,2.45E-06,0,1,0,0,0
0x00,136457620,702,100.0017595,9.625,0.000437,0.000282,-0.002189,-1.40E-05,-3.88E-06,4.74E-06,0,1,0,0,0
0x00,136457759,841,120.0031084,12.05,-0.000105,0.000564,-0.001005,-1.57E-05,-2.23E-06,2.29E-06,0,1,0,0,0
0x00,136457899,981,140.0173603,14.675,0.000491,0.000202,-0.001094,-8.26E-06,-1.19E-05,4.43E-06,0,1,0,0,0
0x00,136458039,1121,160.0102051,17.1,-0.00091,-0.000788,-0.000682,4.74E-06,-1.89E-05,3.98E-06,0,1,0,0,0
0x00,136458179,1261,180.0012903,19.45,-0.000854,-0.00085,-0.001313,1.08E-05,-2.70E-05,4.00E-06,0,1,0,0,0
0x00,136458318,1400,200.008211,22.125,-0.000356,-0.000483,-0.00245,1.32E-05,-2.26E-05,2.22E-06,0,1,0,0,0
0x00,136458458,1540,220.0057477,24.6,0.000188,-0.000598,-0.001357,2.22E-05,-6.11E-06,4.53E-06,0,1,0,0,0
0x00,136458598,1680,240.0229321,27.025,0.001068,-0.000497,-0.001785,3.82E-06,4.20E-06,4.91E-06,0,1,0,0,0
0x00,136458738,1820,260.0090321,29.5,0.000971,8.80E-05,-0.001676,-5.53E-06,5.44E-06,5.75E-07,0,1,0,0,0
0x00,136458877,1959,280.0074485,32.15,0.000602,-0.000708,-0.001293,1.53E-05,1.39E-05,5.73E-07,0,1,0,0,0
0x00,136459017,2099,300.0041055,34.5,-0.000367,-0.001007,-0.001324,1.32E-05,-1.34E-05,-2.00E-08,0,1,0,0,0
0x00,136459157,2239,320.0036949,36.925,-0.000781,-0.000897,-0.001388,2.01E-05,-3.34E-05,3.94E-06,0,1,0,0,0
0x00,136459297,2379,340.0150144,39.7,-0.001275,-0.001246,-0.001977,1.80E-05,-3.78E-05,6.04E-06,0,1,0,0,0
0x00,136459436,2518,360.0022873,41.975,-0.000234,-0.000994,-0.002021,2.94E-05,-1.69E-05,6.57E-06,0,1,0,0,0
0x00,136459576,2658,380.0100878,44.475,0.00019,-0.001045,-0.001973,2.61E-05,8.45E-06,2.71E-06,0,1,0,0,0
0x00,136459716,2798,400.0111435,47.075,-9.60E-05,0.000539,-0.00216,-1.58E-05,-5.98E-06,2.46E-06,0,1,0,0,0
0x00,136459856,2938,420.0230494,49.6,0.000351,0.000926,-0.002096,-1.98E-05,2.69E-06,5.01E-07,0,1,0,0,0
