Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,93693176,2,0.020234141,0,2.90E-05,-0.000602,-5.90E-05,2.78E-06,-3.90E-07,-2.15E-06,0,1,0,0,0
0x00,93693316,142,20.00394126,0.525,-0.00047,-0.000359,-0.001189,1.09E-06,-6.53E-06,2.20E-06,0,1,0,0,0
0x00,93693456,282,40.00817577,2.375,-0.001004,-0.000185,-0.002299,-4.31E-06,-1.77E-05,-2.00E-08,0,1,0,0,0
0x00,93693596,422,60.00302632,4.825,-0.000962,-0.000179,-0.002345,2.15E-06,-1.83E-05,-5.00E-09,0,1,0,0,0
0x00,93693736,562,80.00256886,7.375,-0.000403,-0.000362,-0.001836,1.08E-05,-9.25E-06,2.30E-06,0,1,0,0,0
0x00,93693875,701,100.0103223,9.75,-2.00E-06,-8.40E-05,-0.001139,-3.64E-06,-9.07E-06,7.40E-08,0,1,0,0,0
0x00,93694015,841,120.0016539,12.125,-0.001078,0.000392,-0.000468,-1.39E-05,-1.67E-05,1.79E-06,0,1,0,0,0
0x00,93694155,981,140.0132196,14.525,-0.000418,-0.000294,-0.001252,1.11E-05,-1.77E-06,2.30E-06,0,1,0,0,0
0x00,93694295,1121,160.0110027,17.15,-0.000407,-0.000929,-0.000139,1.04E-05,-3.74E-06,-1.09E-07,0,1,0,0,0
0x00,93694435,1261,180.0058532,19.45,-0.000981,-0.000213,-0.001173,-1.40E-06,-1.99E-05,-2.61E-07,0,1,0,0,0
0x00,93694574,1400,200.0036363,22,-0.002068,0.000205,-0.000486,-1.52E-05,-3.28E-05,1.36E-06,0,1,0,0,0
0x00,93694714,1540,220.0096303,24.65,-0.001493,0.000418,-0.001671,-1.06E-05,-4.59E-05,5.82E-06,0,1,0,0,0
0x00,93694854,1680,240.0088796,27.1,-0.001386,-0.000593,-0.001283,9.05E-06,-2.91E-05,1.71E-06,0,1,0,0,0
0x00,93694994,1820,260.0148736,29.475,-0.001328,-0.000572,-0.000774,1.88E-05,-2.81E-05,1.65E-06,0,1,0,0,0
0x00,93695134,1960,280.0220406,32.05,-0.001484,-7.20E-05,-0.001717,-7.04E-06,-3.51E-05,3.83E-06,0,1,0,0,0
0x00,93695273,2099,300.0124924,34.575,-0.000973,0.000293,-0.000574,-1.67E-06,-2.91E-05,1.65E-06,0,1,0,0,0
0x00,93695413,2239,320.0091024,37,5.60E-05,-6.30E-05,-0.000631,6.07E-06,-8.04E-06,1.30E-08,0,1,0,0,0
0x00,93695553,2379,340.0150964,39.475,5.60E-05,-6.30E-05,-0.000631,6.07E-06,-8.04E-06,1.30E-08,0,1,0,0,0
0x00,93695693,2519,360.0084807,42.15,-0.00035,-0.000992,-0.000769,1.64E-05,-1.18E-05,-9.60E-08,0,1,0,0,0
0x00,93695833,2659,380.006557,44.525,-0.000313,-0.001087,-0.000228,1.90E-05,-2.14E-05,-3.38E-07,0,1,0,0,0
0x00,93695972,2798,400.0107915,46.925,-0.000797,-0.001378,-0.000833,2.04E-05,-2.05E-05,1.86E-06,0,1,0,0,0
0x00,93696112,2938,420.0088678,49.7,-0.001259,-0.001231,-0.001422,2.13E-05,-3.62E-05,5.97E-06,0,1,0,0,0
0x00,93696252,3078,440.0175011,51.975,-0.00072,-0.001323,-0.001496,3.37E-05,-1.78E-05,2.05E-06,0,1,0,0,0
0x00,93696392,3218,460.0085394,54.5,-0.000267,-0.00098,-0.000861,2.94E-05,-1.29E-05,-6.60E-08,0,1,0,0,0
