Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,92221249,3,0.015542166,0,2.60E-05,7.30E-05,0.000538,6.85E-06,6.92E-06,1.50E-08,0,1,0,0,0
0x00,92221388,142,20.01303196,0.525,-1.70E-05,-1.60E-05,-0.000555,-3.25E-06,-1.59E-06,7.50E-08,0,1,0,0,0
0x00,92221528,282,40.00084456,2.35,-1.40E-05,3.00E-06,-0.002281,-2.95E-06,-1.61E-06,4.06E-07,0,1,0,0,0
0x00,92221668,422,60.01651575,4.8,0.000602,-0.000708,-0.001293,1.53E-05,1.39E-05,5.73E-07,0,1,0,0,0
0x00,92221808,562,80.01517854,7.375,0.000186,-0.001147,-0.001386,2.21E-05,-6.13E-07,2.45E-06,0,1,0,0,0
0x00,92221947,701,100.0117886,9.75,0.000624,-0.000736,-0.000167,1.82E-05,1.18E-05,3.31E-07,0,1,0,0,0
0x00,92222087,841,120.0151433,12.125,-0.00048,-0.000883,-6.30E-05,1.05E-06,2.71E-06,-4.80E-08,0,1,0,0,0
0x00,92222227,981,140.0085277,14.525,0.000551,-0.000689,-9.20E-05,8.87E-06,1.83E-05,3.93E-07,0,1,0,0,0
0x00,92222367,1121,160.000739,17.15,0.000566,-0.001223,0.000434,1.20E-05,2.53E-05,-1.76E-06,0,1,0,0,0
0x00,92222507,1261,180.012598,19.475,0.000576,-0.000699,-0.000692,1.21E-05,1.61E-05,4.83E-07,0,1,0,0,0
0x00,92222647,1401,200.0144865,22,0.00052,-0.000865,-4.30E-05,-1.93E-06,2.28E-06,1.20E-07,0,1,0,0,0
0x00,92222787,1541,220.0125628,24.65,-7.90E-05,-0.000139,-0.000476,-1.69E-05,-1.17E-05,-1.22E-07,0,1,0,0,0
0x00,92222926,1680,240.0156243,27.1,-0.000447,-0.000387,-6.40E-05,3.99E-06,-8.67E-06,1.95E-06,0,1,0,0,0
0x00,92223066,1820,260.0134073,29.475,-0.000407,-0.000929,-0.000139,1.04E-05,-3.74E-06,-1.09E-07,0,1,0,0,0
0x00,92223206,1960,280.0006334,32.05,5.60E-05,-6.30E-05,-0.000631,6.07E-06,-8.04E-06,1.30E-08,0,1,0,0,0
0x00,92223346,2100,300.0080937,34.575,-2.40E-05,0.000558,0.000629,-3.13E-06,-3.34E-06,1.99E-06,0,1,0,0,0
0x00,92223486,2240,320.0041172,37,0.000436,0.000327,7.90E-05,-7.59E-06,3.35E-06,-2.05E-06,0,1,0,0,0
0x00,92223628,2382,340.4458784,39.45,0.001077,-0.000393,0.000467,1.39E-05,1.67E-05,-1.79E-06,0,1,0,0,0
0x00,92223765,2519,360.0119997,42.15,8.10E-05,-0.000537,-0.000121,1.28E-05,4.37E-06,-2.05E-06,0,1,0,0,0
0x00,92223905,2659,380.0083165,44.525,-0.000465,-0.000951,-0.000648,6.60E-07,-4.77E-06,-4.90E-08,0,1,0,0,0
0x00,92224045,2799,400.0046333,46.95,-0.000324,-0.000918,-0.000231,2.33E-05,-4.86E-06,-8.00E-08,0,1,0,0,0
0x00,92224185,2939,420.0076948,49.7,-0.000292,-0.00097,-0.000261,2.62E-05,-1.07E-05,-1.56E-07,0,1,0,0,0
0x00,92224324,3078,440.0081171,52,0.000215,-0.001218,0.00031,2.47E-05,-6.49E-06,2.04E-06,0,1,0,0,0
0x00,92224464,3218,460.0015014,54.5,0.000652,-0.00089,0.00039,1.71E-05,-3.14E-06,-2.00E-09,0,1,0,0,0
