Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,108541438,3,0.017008409,0,-3.20E-05,0.000517,-0.001081,-6.42E-06,-8.68E-06,2.23E-06,0,1,0,0,0
0x00,108541578,143,20.01009948,0.5,-1.30E-05,0.000551,-0.002252,-2.86E-06,-7.11E-06,2.48E-06,0,1,0,0,0
0x00,108541717,282,40.01492048,2.35,3.60E-05,-1.60E-05,-0.003482,3.47E-06,-5.92E-06,5.87E-07,0,1,0,0,0
0x00,108541857,422,60.02238072,4.8,-0.000466,0.000208,-0.002886,1.48E-06,-1.20E-05,4.60E-06,0,1,0,0,0
0x00,108541997,562,80.00579459,7.35,-0.000528,8.50E-05,-0.002808,-1.22E-05,-2.21E-05,4.41E-06,0,1,0,0,0
0x00,108542137,702,100.0044574,9.75,-0.000443,0.00018,-0.001761,4.38E-06,-1.42E-05,4.36E-06,0,1,0,0,0
0x00,108542276,841,120.0110379,12.125,0.000108,-0.000509,-0.001852,1.33E-05,4.07E-06,4.76E-06,0,1,0,0,0
0x00,108542421,986,140.729039,14.625,-4.00E-06,6.10E-05,-0.002297,6.54E-07,3.72E-06,4.97E-07,0,1,0,0,0
0x00,108542556,1121,160.0168676,17.15,3.70E-05,-0.000398,-0.001233,1.07E-05,1.77E-05,-1.64E-06,0,1,0,0,0
0x00,108542696,1261,180.0149439,19.475,6.90E-05,-0.000451,-0.001263,1.35E-05,1.18E-05,-1.72E-06,0,1,0,0,0
0x00,108542836,1401,200.0197649,21.975,9.80E-05,-5.70E-05,-0.000677,1.25E-05,-8.61E-06,2.80E-08,0,1,0,0,0
0x00,108542975,1540,220.0113898,24.65,-0.000413,-0.000421,-0.00182,7.16E-06,-1.46E-05,2.21E-06,0,1,0,0,0
0x00,108543115,1680,240.0097593,27.1,-0.000357,-0.000948,-0.00134,1.68E-05,-8.05E-06,7.10E-08,0,1,0,0,0
0x00,108543255,1820,260.0116478,29.475,-0.000345,-0.000341,-0.001327,2.05E-05,-8.22E-06,2.24E-06,0,1,0,0,0
0x00,108543395,1960,280.0085511,32.05,-0.000445,-0.000368,-0.00179,4.30E-06,-8.69E-06,2.29E-06,0,1,0,0,0
0x00,108543534,2099,300.0072139,34.575,0.000635,-0.000212,-0.001293,1.82E-05,2.56E-06,2.57E-06,0,1,0,0,0
0x00,108543674,2239,320.0149674,37,0.000965,0.000131,-0.002247,-5.18E-06,9.17E-06,7.42E-07,0,1,0,0,0
0x00,108543814,2379,340.0010205,39.475,0.001063,-0.00039,-0.001813,1.09E-05,1.51E-05,-1.38E-06,0,1,0,0,0
0x00,108543954,2519,360.0043753,42.15,0.000244,-0.001126,-0.000877,3.19E-05,4.17E-07,2.39E-06,0,1,0,0,0
0x00,108544093,2658,380.0130085,44.525,-0.00039,1.70E-05,-0.001804,6.51E-06,-3.13E-05,4.12E-06,0,1,0,0,0
0x00,108544233,2798,400.0019941,46.925,-0.000392,-0.000532,-0.001833,6.42E-06,-2.58E-05,2.04E-06,0,1,0,0,0
0x00,108544373,2938,420.0071083,49.7,-0.00032,-0.000351,-0.001928,2.37E-05,-1.04E-05,2.33E-06,0,1,0,0,0
0x00,108544520,3085,441.4127771,51.8,-0.000451,-0.000325,-0.002361,4.65E-06,-4.95E-06,2.45E-06,0,1,0,0,0
0x00,108544652,3217,460.0076596,54.5,0.000593,-0.000218,-0.001247,1.18E-05,3.12E-06,2.56E-06,0,1,0,0,0
