Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,9147738,3,0.02052739,0,0,0,0,0,0,0,0,1,0,0,0
0x00,9147877,142,20.00364801,0.5,2.00E-06,1.80E-05,-0.001726,3.06E-07,-1.60E-08,3.31E-07,0,1,0,0,0
0x00,9148017,282,40.01316099,2.5,-0.000553,0.000303,-0.002822,-4.35E-06,1.70E-08,-1.72E-06,0,1,0,0,0
0x00,9148157,422,60.01534276,4.9,8.00E-06,-2.50E-05,-0.001155,-4.20E-08,-3.75E-06,1.65E-07,0,1,0,0,0
0x00,9148297,562,80.01195281,7.225,1.90E-05,3.30E-05,-0.001172,3.56E-06,1.58E-06,2.56E-07,0,1,0,0,0
0x00,9148437,702,100.0103223,9.625,-0.000623,0.000288,-0.00045,-1.43E-05,2.75E-06,-2.15E-06,0,1,0,0,0
0x00,9148577,842,120.0092784,12.2,-4.00E-05,-0.000453,-0.00057,-2.60E-06,1.51E-05,-1.84E-06,0,1,0,0,0
0x00,9148716,981,140.0105804,14.6,0.00048,-0.000114,-0.000582,2.73E-06,1.73E-05,-3.85E-06,0,1,0,0,0
0x00,9148856,1121,160.0022052,16.975,-0.000134,0.00068,-0.000432,-1.19E-05,1.09E-05,-4.09E-06,0,1,0,0,0
0x00,9148996,1261,180.0105452,19.625,-0.000577,0.000396,-0.001083,-3.92E-06,1.12E-05,-1.88E-06,0,1,0,0,0
0x00,9149136,1401,200.0053958,22.075,-0.001011,-7.70E-05,-5.00E-06,-6.25E-07,-4.89E-06,-2.59E-07,0,1,0,0,0
0x00,9149276,1541,220.0011261,24.55,-0.000944,-8.00E-05,-0.000651,9.05E-06,-7.61E-06,-1.55E-07,0,1,0,0,0
0x00,9149416,1681,240.0135715,27.025,-0.00045,0.000269,-6.30E-05,1.12E-05,-3.23E-06,-2.26E-06,0,1,0,0,0
0x00,9149555,1820,260.0125276,29.65,-0.000538,0.000383,0.000597,2.23E-06,1.07E-05,-2.20E-06,0,1,0,0,0
0x00,9149695,1960,280.0053254,31.975,-0.000151,0.0002,0.000123,-1.16E-05,2.38E-05,-6.17E-06,0,1,0,0,0
0x00,9149835,2100,300.0110261,34.4,0.000342,0.000465,-0.000427,-1.31E-05,1.91E-05,-8.20E-06,0,1,0,0,0
0x00,9149975,2240,320.0017712,37.175,0.000455,-0.000104,1.80E-05,-4.77E-07,1.95E-05,-3.94E-06,0,1,0,0,0
0x00,9150115,2380,340.0089382,39.45,-0.000623,0.000288,-0.00045,-1.43E-05,2.75E-06,-2.15E-06,0,1,0,0,0
0x00,9150254,2519,360.0084807,41.975,-0.001632,0.000761,-0.000425,-1.49E-05,-7.64E-06,-3.34E-07,0,1,0,0,0
0x00,9150394,2659,380.0091963,44.575,-0.000412,-0.000338,-0.000681,1.08E-05,-5.50E-06,2.13E-06,0,1,0,0,0
0x00,9150534,2799,400.0028738,47.075,-0.000583,0.000741,0.00012,-1.17E-05,-1.24E-05,-3.18E-07,0,1,0,0,0
0x00,9150674,2939,420.0112138,49.5,3.10E-05,-5.30E-05,-3.00E-05,2.86E-06,-5.89E-06,-7.70E-08,0,1,0,0,0
0x00,9150814,3079,440.0037184,52,6.50E-05,-0.000553,-0.000676,9.59E-06,2.78E-06,-1.97E-06,0,1,0,0,0
0x00,9150953,3218,460.0009149,54.625,-0.00021,0.001174,0.00026,-2.50E-05,2.75E-06,-2.21E-06,0,1,0,0,0
0x00,9151093,3358,480.0016305,56.975,-2.30E-05,-0.000438,-1.60E-05,6.55E-07,1.67E-05,-1.91E-06,0,1,0,0,0
0x00,9151233,3498,500.0052785,59.475,-0.000103,0.000162,0.000648,-5.44E-06,1.95E-05,-6.32E-06,0,1,0,0,0
0x00,9151373,3638,520.0080467,62.125,-0.000161,0.000141,0.00014,-1.52E-05,1.85E-05,-6.26E-06,0,1,0,0,0
0x00,9151513,3778,540.0146272,64.55,-0.000118,0.000696,0.000122,-8.61E-06,1.25E-05,-4.17E-06,0,1,0,0,0
0x00,9151652,3917,560.0100643,66.925,-0.000632,0.000313,0.000705,-1.43E-05,6.50E-06,-2.32E-06,0,1,0,0,0
0x00,9151792,4057,580.0142988,69.6,-0.000612,0.000347,-0.000466,-1.07E-05,8.08E-06,-2.06E-06,0,1,0,0,0
0x00,9151932,4197,600.0065101,72.05,-0.001026,-9.00E-06,0.000579,-2.35E-07,2.59E-06,-2.58E-07,0,1,0,0,0
0x00,9152072,4337,620.0042932,74.5,-0.001458,-0.000928,0.001041,6.93E-06,1.01E-06,-4.57E-07,0,1,0,0,0
0x00,9152212,4477,640.0132196,77,-0.001592,-0.000248,0.00061,-4.94E-06,1.19E-05,-4.55E-06,0,1,0,0,0
0x00,9152352,4617,660.0236124,79.625,-0.001171,0.000148,0.001274,-1.21E-05,2.27E-05,-6.59E-06,0,1,0,0,0
0x00,9152491,4756,680.0052667,81.95,-0.000634,-7.00E-06,0.000657,-6.44E-06,3.39E-05,-4.05E-06,0,1,0,0,0
0x00,9152631,4896,700.0062755,84.35,-0.000661,-8.10E-05,0.000119,-1.33E-05,2.69E-05,-4.06E-06,0,1,0,0,0
