Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,135918513,3,0.021700434,0,1.60E-05,1.50E-05,0.000554,3.25E-06,1.59E-06,-7.60E-08,0,1,0,0,0
0x00,135918653,143,20.01161266,0.5,0.000487,0.000308,-0.001122,-1.17E-06,-9.65E-07,-1.87E-06,0,1,0,0,0
0x00,135918792,282,40.00856287,2.4,0.000522,0.000357,-0.001738,5.64E-06,2.21E-06,-1.68E-06,0,1,0,0,0
0x00,135918932,422,60.00785908,4.875,-0.000499,0.000223,-0.001726,1.41E-06,-8.01E-06,-2.03E-06,0,1,0,0,0
0x00,135919072,562,80.00217004,7.375,-0.000494,0.000199,-0.00056,-2.04E-06,-9.88E-06,4.18E-06,0,1,0,0,0
0x00,135919212,702,100.0134895,9.65,-6.30E-05,0.00057,-0.001051,-9.28E-06,-2.80E-06,2.30E-06,0,1,0,0,0
0x00,135919351,841,120.0022287,12.075,0.000468,0.000275,5.00E-05,-4.73E-06,-2.54E-06,-2.12E-06,0,1,0,0,0
0x00,135919491,981,140.0100291,14.7,-0.000502,0.000204,-1.00E-06,1.11E-06,-8.00E-06,-2.37E-06,0,1,0,0,0
0x00,135919631,1121,160.0128443,17.1,-0.000927,-0.000293,-7.80E-05,4.36E-06,-2.79E-05,-5.79E-07,0,1,0,0,0
0x00,135919771,1261,180.0030498,19.475,-0.001336,2.00E-06,0.000409,1.89E-05,-2.98E-05,3.56E-06,0,1,0,0,0
0x00,135919911,1401,200.0214072,22.125,-0.001364,7.30E-05,-0.001287,1.63E-05,-2.39E-05,3.97E-06,0,1,0,0,0
0x00,135920050,1540,220.0139587,24.6,-0.000344,-0.000258,-0.000189,2.41E-05,8.55E-07,2.17E-06,0,1,0,0,0
0x00,135920190,1680,240.0012316,27.05,-4.30E-05,0.000687,-0.001083,-2.08E-06,7.86E-06,2.49E-06,0,1,0,0,0
0x00,135920330,1820,260.0058063,29.525,-0.000143,0.00117,-0.000387,-1.54E-05,3.50E-08,-2.11E-06,0,1,0,0,0
