Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,10676414,3,0.017594905,0,4.10E-05,5.00E-06,-4.60E-05,6.46E-06,-5.63E-07,1.40E-08,0,1,0,0,0
0x00,10676554,143,20.00276827,0.5,0.000435,0.000244,-0.001059,-1.12E-05,-5.73E-06,-1.97E-06,0,1,0,0,0
0x00,10676694,283,40.00612303,2.5,0.000575,-0.000317,-0.002941,4.88E-06,-7.55E-06,2.71E-06,0,1,0,0,0
0x00,10676833,422,60.00126683,4.9,8.00E-06,-2.50E-05,-0.001155,-4.20E-08,-3.75E-06,1.65E-07,0,1,0,0,0
0x00,10676973,562,80.00139586,7.225,-2.00E-06,-8.40E-05,-0.001139,-3.64E-06,-9.07E-06,7.40E-08,0,1,0,0,0
0x00,10677113,702,100.0106156,9.625,0.000537,-0.000384,-0.000598,-2.23E-06,-1.07E-05,2.20E-06,0,1,0,0,0
0x00,10677253,842,120.0060526,12.225,0.000572,-0.000801,-0.000105,8.13E-06,7.04E-06,2.26E-07,0,1,0,0,0
0x00,10677393,982,140.0202576,14.625,0.000434,-0.000222,5.10E-05,-7.67E-06,8.84E-06,-4.12E-06,0,1,0,0,0
0x00,10677532,1121,160.0098297,16.975,0.000927,6.40E-05,9.60E-05,-1.23E-05,6.01E-06,2.29E-07,0,1,0,0,0
0x00,10677672,1261,180.0216887,19.65,0.00051,-0.00023,-0.001155,-1.15E-06,4.25E-06,2.53E-06,0,1,0,0,0
0x00,10677812,1401,200.0030498,22.075,-0.000625,0.000735,0.000166,-1.82E-05,-1.18E-05,-3.32E-07,0,1,0,0,0
0x00,10677952,1541,220.006991,24.55,-0.000366,-0.000924,-0.000185,1.68E-05,-4.30E-06,-9.50E-08,0,1,0,0,0
0x00,10678092,1681,240.0065336,27.05,6.10E-05,-0.000654,-8.90E-05,5.64E-06,-6.28E-06,-2.23E-06,0,1,0,0,0
0x00,10678232,1821,260.0125276,29.675,-0.000122,0.000594,0.00071,-1.26E-05,3.39E-06,-4.42E-06,0,1,0,0,0
0x00,10678371,1960,280.0117769,32,0.001046,-0.00034,0.000497,1.10E-05,2.26E-05,-1.71E-06,0,1,0,0,0
