Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,8401380,3,0.019354396,0,0.000499,0.000222,2.00E-05,-1.87E-06,-8.43E-06,-2.20E-06,0,1,0,0,0
0x00,8401519,142,20.0144982,0.5,0.000476,0.00025,-0.001105,-4.77E-06,-6.29E-06,-1.96E-06,0,1,0,0,0
0x00,8401659,282,40.02313144,2.5,0.000485,0.000225,-0.00226,-4.81E-06,-1.00E-05,-1.79E-06,0,1,0,0,0
0x00,8401799,422,60.01241027,4.9,1.50E-05,-6.90E-05,-0.000585,-3.90E-07,-7.48E-06,-1.00E-09,0,1,0,0,0
0x00,8401939,562,80.0125393,7.225,2.50E-05,-1.00E-05,-0.000601,3.21E-06,-2.16E-06,9.00E-08,0,1,0,0,0
0x00,8402079,702,100.0015249,9.625,0.000499,0.000222,2.00E-05,-1.87E-06,-8.43E-06,-2.20E-06,0,1,0,0,0
0x00,8402219,842,120.0010674,12.2,0.000519,0.000339,-1.30E-05,5.33E-06,2.22E-06,-2.02E-06,0,1,0,0,0
0x00,8402359,982,140.0135129,14.6,0.000493,-0.0002,0.000559,2.04E-06,9.87E-06,-4.18E-06,0,1,0,0,0
0x00,8402498,1121,160.0016187,16.975,0.00033,0.000854,0.000205,-2.05E-05,-7.42E-07,-6.47E-06,0,1,0,0,0
0x00,8402638,1261,180.00556,19.65,0.000503,0.000324,-0.000567,2.08E-06,6.28E-07,-1.94E-06,0,1,0,0,0
0x00,8402778,1401,200.0015835,22.075,-0.000562,0.000164,0.001217,-8.91E-06,-9.01E-06,-2.64E-06,0,1,0,0,0
0x00,8402918,1541,220.0122695,24.55,8.50E-05,-0.000134,0.001065,8.63E-06,-1.39E-05,-3.95E-07,0,1,0,0,0
0x00,8403058,1681,240.0068268,27.05,-0.00046,0.00021,-4.70E-05,7.57E-06,-8.56E-06,-2.35E-06,0,1,0,0,0
0x00,8403197,1820,260.0013841,29.65,-8.00E-05,0.0006,0.000664,-6.10E-06,2.83E-06,-4.41E-06,0,1,0,0,0
0x00,8403337,1960,280.0023929,32,0.000941,0.000735,0.000652,-1.87E-06,1.30E-05,-4.06E-06,0,1,0,0,0
0x00,8403477,2100,300.0057477,34.425,0.000858,0.000723,0.000744,-1.48E-05,1.42E-05,-4.09E-06,0,1,0,0,0
0x00,8403617,2240,320.0079294,37.2,0.000929,0.000127,0.000639,-5.56E-06,1.32E-05,-6.23E-06,0,1,0,0,0
0x00,8403757,2380,340.0092315,39.475,-0.000148,0.00052,0.000171,-1.94E-05,-3.53E-06,-4.44E-06,0,1,0,0,0
0x00,8403897,2520,360.0272486,41.975,-9.90E-05,0.001031,0.000725,-1.32E-05,-1.33E-05,-2.51E-06,0,1,0,0,0
0x00,8404036,2659,380.006557,44.6,2.10E-05,-0.000112,-1.40E-05,-7.38E-07,-1.12E-05,-1.68E-07,0,1,0,0,0
0x00,8404176,2799,400.0110848,47.1,-0.000542,0.000747,7.40E-05,-5.27E-06,-1.29E-05,-3.03E-07,0,1,0,0,0
0x00,8404316,2939,420.0103341,49.525,4.70E-05,-3.80E-05,0.000524,6.11E-06,-4.30E-06,-1.52E-07,0,1,0,0,0
0x00,8404456,3079,440.0072374,52.025,0.000534,0.000271,-0.000597,4.94E-06,-5.26E-06,-2.02E-06,0,1,0,0,0
0x00,8404595,3218,460.0117651,54.625,0.000378,0.000816,0.00073,-1.44E-05,-5.04E-06,-6.62E-06,0,1,0,0,0
0x00,8404735,3358,480.0110144,57,0.000493,-0.0002,0.000559,2.04E-06,9.87E-06,-4.18E-06,0,1,0,0,0
0x00,8404875,3498,500.0131962,59.5,0.000403,0.000342,0.001239,-7.66E-06,7.38E-06,-8.68E-06,0,1,0,0,0
