Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,140583967,2,0.019647691,0,-1.50E-05,0.000533,-0.000526,-3.17E-06,-7.09E-06,2.15E-06,0,1,0,0,0
0x00,140584107,142,20.0016422,0.5,-0.000169,0.001562,-0.002035,-2.58E-05,-2.15E-05,3.10E-08,0,1,0,0,0
0x00,140584247,282,40.01501435,2.4,-0.00068,0.000732,-0.002068,-2.76E-05,-1.29E-05,6.00E-08,0,1,0,0,0
0x00,140584386,421,60.0014076,4.875,-0.000803,0.001728,-0.003011,-5.05E-05,-3.12E-05,4.25E-06,0,1,0,0,0
0x00,140584526,561,80.00862152,7.375,0.000355,0.001329,-0.000909,-2.40E-05,-1.56E-05,2.16E-06,0,1,0,0,0
0x00,140584666,701,100.0149557,9.625,0.000403,0.000296,-0.00103,-1.41E-05,1.59E-07,-1.90E-06,0,1,0,0,0
0x00,140584806,841,120.0133722,12.05,0.000503,0.000324,-0.000567,2.08E-06,6.28E-07,-1.94E-06,0,1,0,0,0
0x00,140584945,980,140.0150144,14.675,-0.000585,0.000658,-0.001018,-1.54E-05,-2.14E-05,-2.43E-07,0,1,0,0,0
0x00,140585085,1120,160.0110848,17.075,-0.000583,0.001206,-0.00099,-1.53E-05,-2.69E-05,1.83E-06,0,1,0,0,0
0x00,140585225,1260,180.0042228,19.45,-0.000573,0.001265,-0.001006,-1.17E-05,-2.16E-05,1.93E-06,0,1,0,0,0
0x00,140585364,1399,200.0055717,22.1,0.000462,0.000783,-0.001631,-7.94E-06,-1.34E-05,1.97E-07,0,1,0,0,0
0x00,140585504,1539,220.0036949,24.575,0.000471,0.000376,-0.000537,-7.84E-07,6.52E-06,-1.86E-06,0,1,0,0,0
0x00,140585644,1679,240.0094426,27.025,0.000857,0.001105,-0.001505,-2.20E-05,-9.47E-06,-1.86E-06,0,1,0,0,0
0x00,140585784,1819,260.0055131,29.5,0.000436,0.000792,-0.00103,-1.12E-05,-1.12E-05,1.06E-07,0,1,0,0,0
0x00,140585924,1959,280.0042228,32.125,0.000644,-0.000931,-0.001319,1.38E-05,-8.48E-06,2.39E-07,0,1,0,0,0
0x00,140586063,2098,300.0061582,34.5,-0.000424,3.10E-05,-0.000644,6.44E-06,-2.73E-05,-2.52E-06,0,1,0,0,0
0x00,140586203,2238,320.0072139,36.925,-0.000414,8.90E-05,-0.000661,1.00E-05,-2.19E-05,-2.43E-06,0,1,0,0,0
0x00,140586343,2378,340.0141346,39.675,-0.000532,0.000494,-0.001062,-1.32E-05,-3.85E-05,-4.87E-07,0,1,0,0,0
0x00,140586483,2518,360.0160701,41.975,-0.000574,0.000488,-0.001016,-1.97E-05,-3.80E-05,-5.02E-07,0,1,0,0,0
0x00,140586622,2657,380.0095013,44.475,6.60E-05,-4.00E-06,-0.000647,9.67E-06,-2.72E-06,1.04E-07,0,1,0,0,0
0x00,140586762,2797,400.0149557,47.075,0.000892,0.001154,-0.002122,-1.52E-05,-6.30E-06,-1.68E-06,0,1,0,0,0
0x00,140586902,2937,420.0034017,49.6,0.00084,0.000624,-0.00095,-2.17E-05,3.51E-06,-3.94E-06,0,1,0,0,0
0x00,140587042,3077,440.0082696,52.025,0.001487,0.000326,-0.001101,-4.15E-06,-1.40E-06,-1.70E-06,0,1,0,0,0
0x00,140587182,3217,460.0113781,54.475,-0.000147,0.001534,-0.00091,-2.29E-05,-2.36E-05,-2.11E-07,0,1,0,0,0
0x00,140587321,3356,480.006862,57.1,-5.70E-05,0.001503,-0.000431,-1.03E-05,-2.85E-05,-3.48E-07,0,1,0,0,0
0x00,140587461,3496,500.0102637,59.475,0.000158,0.000494,-0.000735,2.54E-05,-1.49E-05,-4.34E-06,0,1,0,0,0
0x00,140587601,3636,520.0083869,61.975,0.000253,-0.00064,-0.000873,3.47E-05,-1.07E-05,-2.08E-06,0,1,0,0,0
