Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,100151275,7,0.019061148,0,0.000499,0.000222,2.00E-05,-1.87E-06,-8.43E-06,-2.20E-06,0,1,0,0,0
0x00,100151415,147,20.005994,0.55,-2.40E-05,-5.60E-05,-0.002264,-6.54E-06,-6.93E-06,3.16E-07,0,1,0,0,0
0x00,100151555,287,40.01257449,2.425,3.20E-05,-0.000118,-0.002895,-4.73E-07,-1.50E-05,3.29E-07,0,1,0,0,0
0x00,100151695,427,60.01446301,4.875,0.001078,-0.000458,-0.002397,1.05E-05,7.66E-06,-1.38E-06,0,1,0,0,0
0x00,100151834,566,80.00168911,7.45,0.001524,-0.00062,-0.002363,6.44E-06,2.18E-05,-5.41E-06,0,1,0,0,0
0x00,100151974,706,100.0109088,9.8,0.001003,-0.00043,-0.000596,8.90E-07,1.41E-05,-1.65E-06,0,1,0,0,0
0x00,100152114,846,120.0037067,12.2,0.00041,0.000719,-0.001569,-1.80E-05,-1.81E-05,9.10E-08,0,1,0,0,0
0x00,100152254,986,140.0009032,14.6,0.000467,-0.000319,-0.002248,-1.12E-05,-4.27E-06,2.59E-06,0,1,0,0,0
0x00,100152393,1125,160.0148149,17.225,0.001034,-0.000482,-0.000626,3.75E-06,8.23E-06,-1.73E-06,0,1,0,0,0
0x00,100152533,1265,180.0134777,19.55,0.001024,-0.000541,-0.000609,1.52E-07,2.91E-06,-1.82E-06,0,1,0,0,0
0x00,100152673,1405,200.010381,22.075,1.50E-05,-6.90E-05,-0.000585,-3.90E-07,-7.48E-06,-1.00E-09,0,1,0,0,0
0x00,100152813,1545,220.011683,24.725,3.00E-05,-0.000137,-0.001169,-7.79E-07,-1.50E-05,-2.00E-09,0,1,0,0,0
0x00,100152952,1684,240.0156243,27.175,0.00066,-0.000915,-0.000765,1.71E-05,-6.89E-06,1.63E-07,0,1,0,0,0
0x00,100153092,1824,260.0137006,29.525,0.00132,-0.001602,-0.001548,4.21E-05,8.09E-06,6.76E-07,0,1,0,0,0
0x00,100153232,1964,280.0023929,32.15,0.000704,-0.001356,-0.001427,2.74E-05,7.11E-06,-1.64E-06,0,1,0,0,0
0x00,100153372,2104,300.0095599,34.65,0.000489,-0.000347,-0.001123,-8.35E-06,-6.41E-06,2.35E-06,0,1,0,0,0
0x00,100153511,2243,320.003824,37.075,0.000363,0.000839,-0.000955,-2.05E-05,-4.78E-06,1.68E-07,0,1,0,0,0
0x00,100153651,2383,340.0145099,39.55,0.001016,-0.001046,-0.001209,4.18E-07,1.21E-05,-3.73E-06,0,1,0,0,0
0x00,100153791,2523,360.008774,42.225,0.000627,-0.001411,-0.000764,1.41E-05,4.50E-06,-1.84E-06,0,1,0,0,0
0x00,100153931,2663,380.0015718,44.6,0.000176,-0.000695,-0.000211,2.14E-05,-1.33E-05,-2.28E-06,0,1,0,0,0
0x00,100154071,2803,400.014897,47.025,-0.000257,-0.000921,-0.000877,3.30E-05,-7.58E-06,2.50E-08,0,1,0,0,0
0x00,100154210,2942,420.0118003,49.775,-0.000226,-0.000974,-0.000907,3.58E-05,-1.35E-05,-5.10E-08,0,1,0,0,0
0x00,100154350,3082,440.0063576,52.05,-0.000217,-0.001464,-0.000952,3.93E-05,-2.64E-06,-2.04E-06,0,1,0,0,0
0x00,100154490,3222,460.0076596,54.575,-0.000267,-0.00098,-0.000861,2.94E-05,-1.29E-05,-6.60E-08,0,1,0,0,0
0x00,100154630,3362,480.0080819,57.15,-0.000365,-0.000458,-0.001295,1.33E-05,-1.89E-05,2.06E-06,0,1,0,0,0
0x00,100154769,3501,500.0052785,59.7,4.10E-05,5.00E-06,-4.60E-05,6.46E-06,-5.63E-07,1.40E-08,0,1,0,0,0
0x00,100154909,3641,520.0039413,62.125,0.000518,0.000256,-0.001151,1.69E-06,-6.85E-06,-1.94E-06,0,1,0,0,0
0x00,100155049,3781,540.0116947,64.575,0.001151,-0.001435,-0.000253,2.70E-05,3.03E-05,-5.75E-06,0,1,0,0,0
0x00,100155189,3921,560.0135833,67.175,0.001264,-0.00154,-0.000918,3.60E-05,1.61E-05,6.62E-07,0,1,0,0,0
