Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,81453186,3,0.0149557,0,2.60E-05,0.000539,-0.000572,3.29E-06,-7.65E-06,2.17E-06,0,1,0,0,0
0x00,81453326,143,20.00808781,0.5,4.90E-05,-0.000103,-0.00234,2.78E-06,-1.34E-05,2.54E-07,0,1,0,0,0
0x00,81453466,283,40.00297941,2.35,-0.00047,0.00078,-0.004024,5.01E-06,-1.57E-05,4.65E-07,0,1,0,0,0
0x00,81453606,423,60.00520224,4.8,9.40E-05,5.00E-06,-0.002973,1.32E-05,-4.89E-06,5.26E-07,0,1,0,0,0
0x00,81453745,562,80.00507907,7.325,-0.000548,0.000176,-0.00339,-8.34E-06,-1.28E-05,-1.81E-06,0,1,0,0,0
0x00,81453889,706,100.5861755,9.725,-0.000629,0.000797,-0.00213,-1.75E-05,-8.09E-06,1.66E-07,0,1,0,0,0
0x00,81454025,842,120.0042462,12.125,-0.000587,0.000803,-0.002176,-1.11E-05,-8.65E-06,1.80E-07,0,1,0,0,0
0x00,81454165,982,140.0117476,14.5,-0.000465,-0.000277,-0.002372,8.14E-06,6.58E-07,-3.93E-06,0,1,0,0,0
0x00,81454305,1122,160.0037067,17.15,0.000143,5.10E-05,-0.00131,2.29E-05,-1.09E-07,3.00E-07,0,1,0,0,0
0x00,81454444,1261,180.0062227,19.475,-0.000904,-0.000158,-0.001836,1.19E-05,-1.72E-05,-6.50E-08,0,1,0,0,0
0x00,81454584,1401,200.0025806,22,-0.000866,-0.000254,-0.001295,1.44E-05,-2.69E-05,-3.08E-07,0,1,0,0,0
0x00,81454724,1541,220.0089089,24.65,-0.001336,-0.000612,-0.002484,1.55E-05,-3.34E-05,1.89E-06,0,1,0,0,0
0x00,81454864,1681,240.0035073,27.1,-0.000735,-0.000789,-0.002021,3.05E-05,-2.49E-05,4.21E-06,0,1,0,0,0
0x00,81455003,1820,260.0092491,29.475,-0.000371,-0.000415,-0.001866,1.36E-05,-1.51E-05,2.22E-06,0,1,0,0,0
0x00,81455148,1965,280.6947421,32.125,5.50E-05,-0.000146,-0.001769,2.43E-06,-1.71E-05,8.80E-08,0,1,0,0,0
0x00,81455283,2100,300.0134015,34.6,-0.000445,0.000142,-0.000631,7.18E-06,-1.60E-05,-2.35E-06,0,1,0,0,0
0x00,81455423,2240,320.0123986,37,-0.000473,0.000297,-0.001188,8.26E-06,-1.09E-06,-2.02E-06,0,1,0,0,0
0x00,81455563,2380,340.0160876,39.45,0.000147,-0.000624,-0.001907,1.89E-05,-7.42E-06,-1.87E-06,0,1,0,0,0
0x00,81455703,2520,360.0136185,42.15,-0.000798,-0.000174,-0.000803,2.77E-05,-2.05E-05,-2.78E-07,0,1,0,0,0
0x00,81455842,2659,380.0117358,44.525,-0.001272,-0.000634,-0.001405,2.48E-05,-3.61E-05,1.66E-06,0,1,0,0,0
0x00,81455982,2799,400.0130789,46.95,-0.001794,-0.000318,-0.001391,2.67E-05,-3.29E-05,-5.37E-07,0,1,0,0,0
0x00,81456122,2939,420.003865,49.675,-0.001234,-0.001032,-0.002637,3.55E-05,-1.84E-05,2.10E-08,0,1,0,0,0
0x00,81456262,3079,440.0134191,52,-0.000233,-0.001479,-0.001507,3.61E-05,-4.24E-06,-1.96E-06,0,1,0,0,0
0x00,81456401,3218,460.0118297,54.5,-0.000387,-0.000347,-0.001281,1.40E-05,-7.66E-06,2.23E-06,0,1,0,0,0
0x00,81456541,3358,480.0070145,57.05,-0.000556,0.00075,-0.002206,-8.22E-06,-1.45E-05,1.04E-07,0,1,0,0,0
0x00,81456681,3498,500.0151023,59.625,-1.10E-05,0.000615,-0.001709,3.88E-06,9.80E-08,-3.97E-06,0,1,0,0,0
0x00,81456821,3638,520.0047154,62.05,-0.000403,-0.000848,-0.001322,1.74E-05,3.45E-06,-6.24E-06,0,1,0,0,0
0x00,81456961,3778,540.0028328,64.45,-0.000863,-0.000152,-0.001882,1.83E-05,-1.78E-05,-5.10E-08,0,1,0,0,0
0x00,81457100,3917,560.0120936,67.1,-0.00033,-0.000409,-0.001912,2.01E-05,-1.57E-05,2.24E-06,0,1,0,0,0
0x00,81457240,4057,580.003173,69.475,-0.000856,0.00027,-0.002421,1.44E-05,-3.61E-05,1.94E-06,0,1,0,0,0
0x00,81457380,4197,600.005689,72,-0.001364,5.30E-05,-0.001882,1.94E-05,-2.58E-05,-2.42E-06,0,1,0,0,0
0x00,81457520,4337,620.0070321,74.6,-0.000771,-0.00063,-0.002019,3.48E-05,-8.11E-06,-2.01E-06,0,1,0,0,0
0x00,81457660,4477,640.0077887,77.1,-0.000754,-0.000615,-0.001465,3.80E-05,-6.51E-06,-2.08E-06,0,1,0,0,0
0x00,81457799,4616,660.0108913,79.475,-0.000316,0.000262,-0.001356,3.05E-05,-8.67E-06,-2.05E-06,0,1,0,0,0
0x00,81457939,4756,680.0013841,82,-0.000349,0.000231,-0.002465,2.40E-05,-1.19E-05,-1.90E-06,0,1,0,0,0
0x00,81458079,4896,700.0138707,84.575,0.000146,-9.40E-05,-0.000152,1.86E-05,-1.29E-05,-1.24E-07,0,1,0,0,0
0x00,81458219,5036,720.0078825,87,0.000123,-6.60E-05,-0.001277,1.57E-05,-1.08E-05,1.18E-07,0,1,0,0,0
0x00,81458359,5176,740.0080526,89.475,-0.000326,0.000203,-0.00134,2.69E-05,-1.40E-05,-2.14E-06,0,1,0,0,0
0x00,81458498,5315,760.0070497,92.175,-0.000326,0.000203,-0.00134,2.69E-05,-1.40E-05,-2.14E-06,0,1,0,0,0
0x00,81458638,5455,780.011032,94.525,-0.000725,-0.00022,-0.000878,3.70E-05,-2.70E-05,-3.39E-07,0,1,0,0,0
0x00,81458778,5595,800.0109089,96.95,-0.001214,-0.000613,-0.000896,3.45E-05,-3.51E-05,1.60E-06,0,1,0,0,0
0x00,81458918,5735,820.0148912,99.675,-0.000706,-0.000187,-0.00205,4.06E-05,-2.54E-05,-8.30E-08,0,1,0,0,0
0x00,81459058,5875,840.0106625,102,-0.001168,-0.000505,-0.001529,4.50E-05,-2.66E-05,1.87E-06,0,1,0,0,0
0x00,81459197,6014,860.0032081,104.525,-0.0002,-0.000983,-0.001508,3.90E-05,-1.56E-05,3.90E-08,0,1,0,0,0
0x00,81459337,6154,880.0022052,107.075,-0.000272,-0.000388,-0.001403,2.98E-05,-1.47E-05,2.18E-06,0,1,0,0,0
0x00,81459477,6294,900.0017888,109.625,-0.000362,0.000154,-0.000723,2.01E-05,-1.72E-05,-2.32E-06,0,1,0,0,0
0x00,81459617,6434,920.0110496,112.05,-0.0003,0.000277,-0.000801,3.38E-05,-7.07E-06,-2.13E-06,0,1,0,0,0
0x00,81459756,6573,940.0059412,114.425,-0.00024,-0.00044,-0.001433,3.27E-05,-2.06E-05,2.10E-06,0,1,0,0,0
0x00,81459896,6713,960.0031788,117.125,-0.000239,-0.000357,-0.000294,3.63E-05,-1.15E-05,2.03E-06,0,1,0,0,0
0x00,81460036,6853,980.0083341,119.475,-0.000735,-0.000279,-0.000862,3.34E-05,-3.23E-05,-4.30E-07,0,1,0,0,0
0x00,81460176,6993,1000.004985,122,-0.000702,-0.000778,-0.001508,4.01E-05,-2.36E-05,-2.33E-06,0,1,0,0,0
0x00,81460316,7133,1020.013366,124.6,-0.000726,-0.00014,-0.004901,3.80E-05,-2.33E-05,4.90E-07,0,1,0,0,0
0x00,81460455,7272,1040.005325,127.075,-0.001214,-0.000369,-0.007802,4.01E-05,-1.86E-05,3.19E-06,0,1,0,0,0
0x00,81460595,7412,1060.016052,129.45,-0.000774,-0.000553,-0.011202,3.30E-05,-9.78E-06,-2.74E-07,0,1,0,0,0
0x00,81460735,7552,1080.013877,132.025,-0.000363,0.000329,-0.015654,1.96E-05,-1.51E-05,5.72E-07,0,1,0,0,0
0x00,81460875,7692,1100.005542,134.6,-0.000408,0.000385,-0.017905,1.38E-05,-1.09E-05,1.06E-06,0,1,0,0,0
0x00,81461015,7832,1120.016856,137,-0.000412,0.000446,-0.020201,1.45E-05,-7.15E-06,1.55E-06,0,1,0,0,0
0x00,81461154,7971,1140.002657,139.475,-0.000925,0.000124,-0.024236,1.29E-05,-1.13E-05,-2.15E-06,0,1,0,0,0
0x00,81461294,8111,1160.012504,142.15,-0.000953,0.00013,-0.028797,6.99E-06,-1.45E-05,-1.34E-06,0,1,0,0,0
0x00,81461434,8251,1180.009448,144.5,-0.001009,0.000207,-0.035053,-1.45E-06,-1.18E-05,-1.14E-07,0,1,0,0,0
0x00,81461574,8391,1200.011378,146.925,-0.001519,0.000451,-0.040785,-2.68E-06,-2.15E-05,-1.41E-06,0,1,0,0,0
0x00,81461713,8530,1220.012721,149.65,-0.001965,-0.000222,-0.04951,7.11E-06,-8.17E-06,3.84E-07,0,1,0,0,0
0x00,81461853,8670,1240.011132,152,-0.001429,-0.000911,-0.057042,1.04E-05,3.11E-06,2.09E-06,0,1,0,0,0
0x00,81461993,8810,1260.008369,154.5,-0.001115,0.000171,-0.064297,-7.87E-06,1.73E-05,-2.72E-06,0,1,0,0,0
0x00,81462133,8950,1280.014111,157.025,-0.001302,0.000719,-0.072691,-3.58E-05,8.89E-06,-5.61E-06,0,1,0,0,0
0x00,81462273,9090,1300.003138,159.625,-0.001933,0.001741,-0.080001,-4.81E-05,1.73E-05,-4.19E-06,0,1,0,0,0
0x00,81462413,9230,1320.015624,162,-0.001973,0.00122,-0.088597,-5.67E-05,1.79E-05,-4.71E-06,0,1,0,0,0
0x00,81462552,9369,1340.002012,164.375,-0.001957,0.000865,-0.097841,-5.13E-05,3.24E-05,-4.88E-06,0,1,0,0,0
0x00,81462692,9509,1360.006287,167.1,-0.00192,0.000399,-0.1071,-4.66E-05,3.57E-05,-5.21E-06,0,1,0,0,0
0x00,81462832,9649,1380.010856,169.475,-0.002464,0.001223,-0.116208,-5.36E-05,2.11E-05,-3.77E-06,0,1,0,0,0
0x00,81462972,9789,1400.016891,172.025,-0.002059,0.001005,-0.125879,-6.99E-05,2.14E-05,-6.18E-06,0,1,0,0,0
0x00,81463112,9929,1420.007384,174.625,-0.002037,0.001072,-0.135663,-6.84E-05,1.75E-05,-4.35E-06,0,1,0,0,0
0x00,81463251,10068,1440.011953,177.075,-0.002994,0.000545,-0.144371,-6.11E-05,1.75E-05,-5.02E-06,0,1,0,0,0
0x00,81463391,10208,1460.014762,179.475,-0.002016,0.000606,-0.152362,-6.93E-05,1.38E-05,-3.37E-06,1,1,0,0,0
0x00,81463531,10348,1480.014639,182.025,-0.002688,0.000928,-0.158497,-9.25E-05,1.55E-05,-4.47E-06,1,1,0,0,0
0x00,81463671,10488,1500.013343,184.6,-0.002748,0.001517,-0.161273,-0.000101432,1.27E-05,-1.83E-06,1,1,0,0,0
0x00,81463810,10627,1520.007061,187,-0.00278,0.001406,-0.15836,-0.000108895,5.79E-06,-2.51E-06,1,1,0,0,0
0x00,81463950,10767,1540.011924,189.475,-0.003144,0.001017,-0.151629,-8.96E-05,1.38E-06,-1.76E-06,1,1,0,0,0
0x00,81464090,10907,1560.007108,192.15,-0.002581,0.000772,-0.148824,-8.17E-05,6.69E-06,4.30E-08,1,1,0,0,0
0x00,81464230,11047,1580.005519,194.525,-0.003036,0.001084,-0.149457,-7.01E-05,7.19E-06,-2.05E-06,1,1,0,0,0
0x00,81464370,11187,1600.001584,196.925,-0.002529,0.000837,-0.148886,-7.16E-05,1.15E-05,1.48E-07,1,1,0,0,0
0x00,81464509,11326,1620.005273,199.65,-0.002631,0.000954,-0.150506,-8.35E-05,2.38E-05,6.18E-07,1,1,0,0,0
0x00,81464649,11466,1640.006909,202.025,-0.00212,0.001319,-0.149363,-7.81E-05,2.97E-05,-1.56E-06,1,1,0,0,0
0x00,81464789,11606,1660.00444,204.5,-0.002703,0.001595,-0.148133,-8.63E-05,3.19E-05,-4.03E-06,1,1,0,0,0
0x00,81464929,11746,1680.015167,207.025,-0.003248,0.001715,-0.141743,-9.60E-05,2.27E-05,-1.19E-06,1,1,0,0,0
0x00,81465069,11886,1700.010058,209.625,-0.002154,0.001708,-0.130922,-8.10E-05,2.81E-05,-2.97E-06,1,1,0,0,0
0x00,81465208,12025,1720.013454,212.05,-0.002158,0.001591,-0.123448,-8.26E-05,2.45E-05,-4.46E-06,1,1,0,0,0
0x00,81465348,12165,1740.001015,214.425,-0.002136,0.0014,-0.119439,-8.43E-05,9.56E-06,-5.46E-06,1,1,0,0,0
0x00,81465488,12305,1760.006756,217.125,-0.002123,0.001397,-0.117159,-8.14E-05,1.12E-05,-5.87E-06,1,1,0,0,0
0x00,81465628,12445,1780.015431,219.5,-0.002496,0.000964,-0.117298,-6.81E-05,-3.95E-06,-3.97E-06,1,1,0,0,0
0x00,81465768,12585,1800.010616,222,-0.002525,0.001035,-0.118994,-7.06E-05,1.92E-06,-3.56E-06,1,1,0,0,0
0x00,81465907,12724,1820.006973,224.6,-0.00253,0.001013,-0.122429,-7.36E-05,-3.44E-06,-2.99E-06,1,1,0,0,0
0x00,81466047,12864,1840.006557,227.1,-0.00247,0.001133,-0.127669,-6.26E-05,1.28E-06,-1.89E-06,1,1,0,0,0
0x00,81466187,13004,1860.0079,229.45,-0.002472,0.000664,-0.13172,-6.17E-05,1.05E-05,-3.14E-06,1,1,0,0,0
0x00,81466327,13144,1880.010709,232.025,-0.003131,0.001449,-0.136685,-8.55E-05,-8.09E-07,-2.49E-06,1,1,0,0,0
0x00,81466467,13284,1900.013519,234.6,-0.00211,0.001664,-0.140719,-8.03E-05,1.31E-05,-1.31E-06,1,1,0,0,0
0x00,81466606,13423,1920.014275,237,-0.002137,0.00114,-0.147034,-8.60E-05,1.54E-05,-2.24E-06,1,1,0,0,0
0x00,81466746,13563,1940.005355,239.475,-0.002131,0.001177,-0.150486,-8.53E-05,1.53E-05,-1.58E-06,1,1,0,0,0
0x00,81466886,13703,1960.007578,242.125,-0.002596,0.001365,-0.153967,-8.08E-05,1.43E-06,-3.36E-06,1,1,0,0,0
0x00,81467026,13843,1980.014199,244.475,-0.003026,0.000846,-0.157479,-8.05E-05,-2.38E-05,-9.99E-07,1,1,0,0,0
0x00,81467166,13983,2000.014369,246.9,-0.002549,0.00126,-0.161468,-8.07E-05,-1.73E-05,-2.20E-06,1,1,0,0,0
0x00,81467305,14122,2020.006622,249.65,-0.003531,0.001356,-0.166682,-7.32E-05,-1.16E-05,-1.28E-06,1,1,0,0,0
0x00,81467445,14262,2040.007965,252,-0.002509,0.000812,-0.172452,-7.57E-05,-1.41E-05,-2.20E-06,1,1,0,0,0
0x00,81467585,14402,2060.003736,254.5,-0.003161,0.001252,-0.178619,-9.16E-05,-1.75E-06,-3.11E-06,1,1,0,0,0
0x00,81467725,14542,2080.006252,257.025,-0.002754,0.002196,-0.185368,-0.000104363,-3.40E-06,-1.77E-06,1,1,0,0,0
0x00,81467864,14681,2100.007302,259.625,-0.002796,0.001656,-0.192237,-0.000113277,-2.72E-06,-2.62E-06,1,1,0,0,0
0x00,81468004,14821,2120.007179,262.05,-0.002766,0.001764,-0.200312,-0.000108493,-1.21E-06,-1.04E-06,1,1,0,0,0
0x00,81468144,14961,2140.010868,264.425,-0.002728,0.001381,-0.208431,-0.000100193,1.11E-05,-1.44E-06,1,1,0,0,0
0x00,81468284,15101,2160.005173,267.125,-0.002207,0.001205,-0.217085,-9.70E-05,1.35E-05,-3.97E-06,1,1,0,0,0
0x00,81468424,15241,2180.004756,269.5,-0.002759,0.00085,-0.225068,-0.000111214,2.66E-06,-5.67E-07,1,1,0,0,0
0x00,81468563,15380,2200.014017,272,-0.00336,0.001736,-0.233547,-0.000124275,-3.90E-06,8.50E-07,1,1,0,0,0
0x00,81468703,15520,2220.013894,274.6,-0.002932,0.00149,-0.242092,-0.000137614,-5.78E-06,-1.80E-06,1,1,0,0,0
0x00,81468843,15660,2240.012891,277.075,-0.003371,0.001239,-0.251355,-0.000131739,-1.08E-05,1.98E-06,1,1,0,0,0
0x00,81468983,15800,2260.005144,279.475,-0.003438,0.001154,-0.25933,-0.00014432,-2.44E-05,-3.20E-06,1,1,0,0,0
0x00,81469123,15940,2280.013525,282.05,-0.003597,0.001731,-0.269455,-0.000171838,-3.31E-05,7.23E-07,1,1,0,0,0
0x00,81469263,16080,2300.012815,284.625,-0.003218,0.002052,-0.276771,-0.000191513,-3.61E-05,-2.60E-08,1,1,0,0,0
0x00,81469402,16219,2320.002428,287,-0.002789,0.002355,-0.285287,-0.000204769,-4.35E-05,-5.94E-07,1,1,0,0,0
0x00,81469542,16359,2340.004064,289.45,-0.002768,0.002324,-0.289323,-0.000204545,-5.10E-05,6.80E-08,1,1,0,0,0
0x00,81469682,16499,2360.002182,292.15,-0.004274,0.002185,-0.281255,-0.000213076,-8.23E-05,2.08E-06,1,1,0,0,0
0x00,81469821,16638,2380.011443,294.5,-0.004675,0.002114,-0.269269,-0.000205424,-0.000108106,3.63E-06,1,1,0,0,0
0x00,81469961,16778,2400.003402,296.925,-0.004651,0.001926,-0.260099,-0.000204444,-0.000117651,1.73E-06,1,1,0,0,0
0x00,81470101,16918,2420.012662,299.675,-0.004051,0.002259,-0.258477,-0.000186501,-0.000116539,-5.86E-07,1,1,0,0,0
0x00,81470241,17058,2440.003155,302,-0.004016,0.001249,-0.260282,-0.000182652,-0.000100519,2.16E-06,1,1,0,0,0
0x00,81470381,17198,2460.001566,304.5,-0.004204,0.002327,-0.266922,-0.000210809,-0.000114366,1.01E-06,1,1,0,0,0
0x00,81470521,17338,2480.004375,307.025,-0.004872,0.003217,-0.274754,-0.000233539,-0.000118206,2.33E-06,1,1,0,0,0
0x00,81470660,17477,2500.006891,309.6,-0.004301,0.002577,-0.282903,-0.000223483,-0.000103758,4.21E-06,1,1,0,0,0
0x00,81470800,17617,2520.02231,312.025,-0.003836,0.002463,-0.290926,-0.000226373,-9.34E-05,1.67E-06,1,1,0,0,0
0x00,81470940,17757,2540.016615,314.425,-0.003914,0.002038,-0.300063,-0.000237494,-8.31E-05,1.39E-06,1,1,0,0,0
0x00,81471080,17897,2560.002416,317.15,-0.003917,0.002114,-0.309246,-0.000239212,-8.48E-05,3.12E-06,1,1,0,0,0
0x00,81471220,18037,2580.010504,319.475,-0.004493,0.002526,-0.317215,-0.000245506,-7.89E-05,2.48E-06,1,1,0,0,0
0x00,81471359,18176,2600.008915,322,-0.003979,0.002909,-0.317798,-0.000239829,-7.30E-05,6.30E-07,1,1,0,0,0
