1.000000000000000000e+00,1.139799504779048789e-10,6.028069710062311515e-11,1.396837723613431059e-12
1.000000000000000000e+00,1.139688551865525312e-10,6.027690152565767789e-11,1.396805739649342737e-12
1.000000000000000000e+00,1.139666902516545122e-10,6.027690152565767789e-11,1.396840542539079522e-12
1.000000000000000000e+00,1.139697364260783274e-10,6.027920523843377509e-11,1.396904510467256166e-12
1.000000000000000000e+00,1.139792912829840077e-10,6.028426369208972346e-11,1.397016291711239422e-12
1.000000000000000000e+00,1.139879926559395074e-10,6.028863519524918502e-11,1.397101618422214031e-12
1.000000000000000000e+00,1.139979985409489416e-10,6.029334670420993803e-11,1.397192257723833819e-12
1.000000000000000000e+00,1.140047362069296355e-10,6.029633736748252204e-11,1.397242781545071644e-12
1.000000000000000000e+00,1.139986507969759089e-10,6.029311772071110909e-11,1.397173501026249820e-12
1.000000000000000000e+00,1.139997332644249184e-10,6.029357568770876696e-11,1.397178813616894999e-12
1.000000000000000000e+00,1.140119110232262756e-10,6.029944599195147248e-11,1.397290811701312752e-12
1.000000000000000000e+00,1.140247410380546000e-10,6.030542037960273660e-11,1.397400099280299290e-12
1.000000000000000000e+00,1.140421368450716955e-10,6.031359439662153932e-11,1.397546683414019331e-12
1.000000000000000000e+00,1.140597616355876198e-10,6.032153249124760919e-11,1.397685352871880227e-12
1.000000000000000000e+00,1.140776015318145653e-10,6.032958160817614157e-11,1.397823913909523874e-12
1.000000000000000000e+00,1.140943520216985974e-10,6.033706173580455356e-11,1.397946537175231985e-12
1.000000000000000000e+00,1.141117686453974045e-10,6.034477084693179449e-11,1.398074581451802523e-12
1.000000000000000000e+00,1.141289701633851905e-10,6.035236893575657291e-11,1.398202625728373061e-12
1.000000000000000000e+00,1.141413699667914727e-10,6.035755228950279161e-11,1.398282639848702491e-12
1.000000000000000000e+00,1.141605351917540645e-10,6.036618427351925220e-11,1.398426621897208566e-12
1.000000000000000000e+00,1.141786110103737428e-10,6.037413624593312989e-11,1.398559978764424283e-12
1.000000000000000000e+00,1.141958125283615288e-10,6.038173433475790830e-11,1.398685312535563607e-12
1.000000000000000000e+00,1.142032163281569979e-10,6.038437805333529695e-11,1.398714694414437965e-12
1.000000000000000000e+00,1.142021338607079883e-10,6.038322619694724835e-11,1.398674687354273249e-12
1.000000000000000000e+00,1.142016897714981383e-10,6.038265720764712796e-11,1.398650726486261320e-12
