1.400000000000000133e-01,0.000000000000000000e+00,5.400000000000000000e+02,4.310000000000000000e+02,0.000000000000000000e+00,1.400000000000000133e-01,5.561277033985582152e-01,1.000000000000000000e+00,7.147584381204501458e-01
1.499999999999999944e-01,0.000000000000000000e+00,5.140000000000000000e+02,4.570000000000000000e+02,0.000000000000000000e+00,1.499999999999999944e-01,5.293511843460350086e-01,1.000000000000000000e+00,6.922558922558922356e-01
1.600000000000000033e-01,0.000000000000000000e+00,4.890000000000000000e+02,4.820000000000000000e+02,0.000000000000000000e+00,1.600000000000000033e-01,5.036045314109165449e-01,1.000000000000000000e+00,6.698630136986301054e-01
1.700000000000000122e-01,0.000000000000000000e+00,4.480000000000000000e+02,5.230000000000000000e+02,0.000000000000000000e+00,1.700000000000000122e-01,4.613800205973223600e-01,1.000000000000000000e+00,6.314305849189569830e-01
1.799999999999999933e-01,0.000000000000000000e+00,4.370000000000000000e+02,5.340000000000000000e+02,0.000000000000000000e+00,1.799999999999999933e-01,4.500514933058702427e-01,1.000000000000000000e+00,6.207386363636364646e-01
1.900000000000000022e-01,0.000000000000000000e+00,4.320000000000000000e+02,5.390000000000000000e+02,0.000000000000000000e+00,1.900000000000000022e-01,4.449021627188465278e-01,1.000000000000000000e+00,6.158232359230221276e-01
2.000000000000000111e-01,0.000000000000000000e+00,4.300000000000000000e+02,5.410000000000000000e+02,0.000000000000000000e+00,2.000000000000000111e-01,4.428424304840370973e-01,1.000000000000000000e+00,6.138472519628836999e-01
2.099999999999999922e-01,0.000000000000000000e+00,4.270000000000000000e+02,5.440000000000000000e+02,0.000000000000000000e+00,2.099999999999999922e-01,4.397528321318228683e-01,1.000000000000000000e+00,6.108726752503575996e-01
2.200000000000000011e-01,0.000000000000000000e+00,4.240000000000000000e+02,5.470000000000000000e+02,0.000000000000000000e+00,2.200000000000000011e-01,4.366632337796086394e-01,1.000000000000000000e+00,6.078853046594981935e-01
2.300000000000000100e-01,0.000000000000000000e+00,4.240000000000000000e+02,5.470000000000000000e+02,0.000000000000000000e+00,2.300000000000000100e-01,4.366632337796086394e-01,1.000000000000000000e+00,6.078853046594981935e-01
2.399999999999999911e-01,0.000000000000000000e+00,4.240000000000000000e+02,5.470000000000000000e+02,0.000000000000000000e+00,2.399999999999999911e-01,4.366632337796086394e-01,1.000000000000000000e+00,6.078853046594981935e-01
2.500000000000000000e-01,0.000000000000000000e+00,4.210000000000000000e+02,5.500000000000000000e+02,0.000000000000000000e+00,2.500000000000000000e-01,4.335736354273944659e-01,1.000000000000000000e+00,6.048850574712644201e-01
2.600000000000000089e-01,0.000000000000000000e+00,4.160000000000000000e+02,5.550000000000000000e+02,0.000000000000000000e+00,2.600000000000000089e-01,4.284243048403707510e-01,1.000000000000000000e+00,5.998558038932948477e-01
2.700000000000000178e-01,0.000000000000000000e+00,4.130000000000000000e+02,5.580000000000000000e+02,0.000000000000000000e+00,2.700000000000000178e-01,4.253347064881565220e-01,1.000000000000000000e+00,5.968208092485548510e-01
2.800000000000000266e-01,0.000000000000000000e+00,4.110000000000000000e+02,5.600000000000000000e+02,0.000000000000000000e+00,2.800000000000000266e-01,4.232749742533470916e-01,1.000000000000000000e+00,5.947901591895803364e-01
2.899999999999999800e-01,0.000000000000000000e+00,4.110000000000000000e+02,5.600000000000000000e+02,0.000000000000000000e+00,2.899999999999999800e-01,4.232749742533470916e-01,1.000000000000000000e+00,5.947901591895803364e-01
2.999999999999999889e-01,0.000000000000000000e+00,4.110000000000000000e+02,5.600000000000000000e+02,0.000000000000000000e+00,2.999999999999999889e-01,4.232749742533470916e-01,1.000000000000000000e+00,5.947901591895803364e-01
3.099999999999999978e-01,0.000000000000000000e+00,4.100000000000000000e+02,5.610000000000000000e+02,0.000000000000000000e+00,3.099999999999999978e-01,4.222451081359423486e-01,1.000000000000000000e+00,5.937726285300506390e-01
3.200000000000000067e-01,0.000000000000000000e+00,4.100000000000000000e+02,5.610000000000000000e+02,0.000000000000000000e+00,3.200000000000000067e-01,4.222451081359423486e-01,1.000000000000000000e+00,5.937726285300506390e-01
3.300000000000000155e-01,0.000000000000000000e+00,4.090000000000000000e+02,5.620000000000000000e+02,0.000000000000000000e+00,3.300000000000000155e-01,4.212152420185376056e-01,1.000000000000000000e+00,5.927536231884058537e-01
3.400000000000000244e-01,0.000000000000000000e+00,4.090000000000000000e+02,5.620000000000000000e+02,0.000000000000000000e+00,3.400000000000000244e-01,4.212152420185376056e-01,1.000000000000000000e+00,5.927536231884058537e-01
3.499999999999999778e-01,0.000000000000000000e+00,4.070000000000000000e+02,5.640000000000000000e+02,0.000000000000000000e+00,3.499999999999999778e-01,4.191555097837281196e-01,1.000000000000000000e+00,5.907111756168360595e-01
3.599999999999999867e-01,0.000000000000000000e+00,4.070000000000000000e+02,5.640000000000000000e+02,0.000000000000000000e+00,3.599999999999999867e-01,4.191555097837281196e-01,1.000000000000000000e+00,5.907111756168360595e-01
3.699999999999999956e-01,0.000000000000000000e+00,4.050000000000000000e+02,5.660000000000000000e+02,0.000000000000000000e+00,3.699999999999999956e-01,4.170957775489186337e-01,1.000000000000000000e+00,5.886627906976744651e-01
3.800000000000000044e-01,0.000000000000000000e+00,4.020000000000000000e+02,5.690000000000000000e+02,0.000000000000000000e+00,3.800000000000000044e-01,4.140061791967044047e-01,1.000000000000000000e+00,5.855790240349598719e-01
3.900000000000000133e-01,0.000000000000000000e+00,4.010000000000000000e+02,5.700000000000000000e+02,0.000000000000000000e+00,3.900000000000000133e-01,4.129763130792997172e-01,1.000000000000000000e+00,5.845481049562681886e-01
4.000000000000000222e-01,0.000000000000000000e+00,3.990000000000000000e+02,5.720000000000000000e+02,0.000000000000000000e+00,4.000000000000000222e-01,4.109165808444902313e-01,1.000000000000000000e+00,5.824817518248175396e-01
4.099999999999999756e-01,0.000000000000000000e+00,3.970000000000000000e+02,5.740000000000000000e+02,0.000000000000000000e+00,4.099999999999999756e-01,4.088568486096807453e-01,1.000000000000000000e+00,5.804093567251461527e-01
4.199999999999999845e-01,0.000000000000000000e+00,3.540000000000000000e+02,6.170000000000000000e+02,0.000000000000000000e+00,4.199999999999999845e-01,3.645726055612770189e-01,1.000000000000000000e+00,5.343396226415094707e-01
4.299999999999999933e-01,0.000000000000000000e+00,2.970000000000000000e+02,6.740000000000000000e+02,0.000000000000000000e+00,4.299999999999999933e-01,3.058702368692070017e-01,1.000000000000000000e+00,4.684542586750788384e-01
4.400000000000000022e-01,0.000000000000000000e+00,2.840000000000000000e+02,6.870000000000000000e+02,0.000000000000000000e+00,4.400000000000000022e-01,2.924819773429453984e-01,1.000000000000000000e+00,4.525896414342628904e-01
4.500000000000000111e-01,0.000000000000000000e+00,2.710000000000000000e+02,7.000000000000000000e+02,0.000000000000000000e+00,4.500000000000000111e-01,2.790937178166838506e-01,1.000000000000000000e+00,4.363929146537842141e-01
4.600000000000000200e-01,0.000000000000000000e+00,2.690000000000000000e+02,7.020000000000000000e+02,0.000000000000000000e+00,4.600000000000000200e-01,2.770339855818743646e-01,1.000000000000000000e+00,4.338709677419354538e-01
4.699999999999999734e-01,0.000000000000000000e+00,2.570000000000000000e+02,7.140000000000000000e+02,0.000000000000000000e+00,4.699999999999999734e-01,2.646755921730175043e-01,1.000000000000000000e+00,4.185667752442996936e-01
4.799999999999999822e-01,0.000000000000000000e+00,2.520000000000000000e+02,7.190000000000000000e+02,0.000000000000000000e+00,4.799999999999999822e-01,2.595262615859938449e-01,1.000000000000000000e+00,4.121013900245298345e-01
4.899999999999999911e-01,0.000000000000000000e+00,2.480000000000000000e+02,7.230000000000000000e+02,0.000000000000000000e+00,4.899999999999999911e-01,2.554067971163748729e-01,1.000000000000000000e+00,4.068908941755537412e-01
5.000000000000000000e-01,0.000000000000000000e+00,2.350000000000000000e+02,7.360000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01,2.420185375901132974e-01,1.000000000000000000e+00,3.897180762852404667e-01
5.100000000000000089e-01,0.000000000000000000e+00,2.290000000000000000e+02,7.420000000000000000e+02,0.000000000000000000e+00,5.100000000000000089e-01,2.358393408856848672e-01,1.000000000000000000e+00,3.816666666666666541e-01
5.200000000000000178e-01,0.000000000000000000e+00,2.220000000000000000e+02,7.490000000000000000e+02,0.000000000000000000e+00,5.200000000000000178e-01,2.286302780638516940e-01,1.000000000000000000e+00,3.721709974853311120e-01
5.300000000000000266e-01,0.000000000000000000e+00,2.180000000000000000e+02,7.530000000000000000e+02,0.000000000000000000e+00,5.300000000000000266e-01,2.245108135942327499e-01,1.000000000000000000e+00,3.666947014297728957e-01
5.400000000000000355e-01,0.000000000000000000e+00,2.090000000000000000e+02,7.620000000000000000e+02,0.000000000000000000e+00,5.400000000000000355e-01,2.152420185375901185e-01,1.000000000000000000e+00,3.542372881355932424e-01
5.500000000000000444e-01,0.000000000000000000e+00,2.030000000000000000e+02,7.680000000000000000e+02,0.000000000000000000e+00,5.500000000000000444e-01,2.090628218331616883e-01,1.000000000000000000e+00,3.458262350936968099e-01
5.600000000000000533e-01,0.000000000000000000e+00,1.980000000000000000e+02,7.730000000000000000e+02,0.000000000000000000e+00,5.600000000000000533e-01,2.039134912461380011e-01,1.000000000000000000e+00,3.387510692899914355e-01
5.699999999999999512e-01,0.000000000000000000e+00,1.920000000000000000e+02,7.790000000000000000e+02,0.000000000000000000e+00,5.699999999999999512e-01,1.977342945417095710e-01,1.000000000000000000e+00,3.301805674978504079e-01
5.799999999999999600e-01,0.000000000000000000e+00,1.850000000000000000e+02,7.860000000000000000e+02,0.000000000000000000e+00,5.799999999999999600e-01,1.905252317198764256e-01,1.000000000000000000e+00,3.200692041522491538e-01
5.899999999999999689e-01,0.000000000000000000e+00,1.780000000000000000e+02,7.930000000000000000e+02,0.000000000000000000e+00,5.899999999999999689e-01,1.833161688980432524e-01,1.000000000000000000e+00,3.098346388163620846e-01
5.999999999999999778e-01,0.000000000000000000e+00,1.700000000000000000e+02,8.010000000000000000e+02,0.000000000000000000e+00,5.999999999999999778e-01,1.750772399588053641e-01,1.000000000000000000e+00,2.979842243645924871e-01
6.099999999999999867e-01,0.000000000000000000e+00,1.300000000000000000e+02,8.410000000000000000e+02,0.000000000000000000e+00,6.099999999999999867e-01,1.338825952626158666e-01,1.000000000000000000e+00,2.361489554950045311e-01
6.199999999999999956e-01,0.000000000000000000e+00,6.900000000000000000e+01,9.020000000000000000e+02,0.000000000000000000e+00,6.199999999999999956e-01,7.106076210092687750e-02,1.000000000000000000e+00,1.326923076923076927e-01
6.300000000000000044e-01,0.000000000000000000e+00,3.000000000000000000e+00,9.680000000000000000e+02,0.000000000000000000e+00,6.300000000000000044e-01,3.089598352214212047e-03,1.000000000000000000e+00,6.160164271047228156e-03
6.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,6.400000000000000133e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,6.500000000000000222e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,6.600000000000000311e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000400e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,6.700000000000000400e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,6.800000000000000488e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.899999999999999467e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,6.899999999999999467e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.999999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,6.999999999999999556e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.099999999999999645e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,7.099999999999999645e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.199999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,7.199999999999999734e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.299999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,7.299999999999999822e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.399999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,7.399999999999999911e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.600000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,7.600000000000000089e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,7.700000000000000178e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,7.800000000000000266e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.900000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,7.900000000000000355e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,8.100000000000000533e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.199999999999999512e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,8.199999999999999512e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.299999999999999600e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,8.299999999999999600e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.399999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,8.399999999999999689e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.499999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,8.499999999999999778e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,8.599999999999999867e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,8.699999999999999956e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,8.800000000000000044e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,8.900000000000000133e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.100000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,9.100000000000000311e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.200000000000000400e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,9.200000000000000400e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,9.300000000000000488e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.399999999999999467e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.499999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,9.499999999999999556e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.599999999999999645e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,9.599999999999999645e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.699999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,9.699999999999999734e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,9.799999999999999822e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.899999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,9.899999999999999911e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.710000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
