Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,6552310,3,0.012316434,0,0,0,0,0,0,0,0,1,0,0,0
0x00,6552450,143,20.00335476,0.5,-3.30E-05,-3.10E-05,-0.00111,-6.50E-06,-3.19E-06,1.50E-07,0,1,0,0,0
0x00,6552590,283,40.00553653,2.5,-6.00E-05,0.000588,-0.002777,-8.98E-06,-2.81E-06,2.64E-06,0,1,0,0,0
0x00,6552730,423,60.01475626,4.925,2.00E-05,0.000582,-0.001143,3.64E-06,-3.92E-06,2.33E-06,0,1,0,0,0
0x00,6552869,562,80.01136631,7.25,0.000451,0.000259,-0.000505,-7.98E-06,-4.14E-06,-2.05E-06,0,1,0,0,0
0x00,6553009,702,100.0024046,9.625,0.000463,0.000866,-0.000492,-4.30E-06,-4.31E-06,1.22E-07,0,1,0,0,0
0x00,6553149,842,120.0098649,12.225,0.000446,0.000386,6.30E-05,-3.99E-06,8.67E-06,-1.95E-06,0,1,0,0,0
0x00,6553289,982,140.0126331,14.625,0.000908,0.000704,-0.000457,-8.38E-06,9.86E-06,-3.91E-06,0,1,0,0,0
0x00,6553429,1122,160.0045512,16.975,0.000354,0.000864,0.0002,-2.04E-05,-1.03E-06,3.00E-09,0,1,0,0,0
0x00,6553568,1261,180.012598,19.65,0.00042,0.000777,-0.001585,-1.44E-05,-1.28E-05,1.82E-07,0,1,0,0,0
0x00,6553708,1401,200.0039295,22.075,-3.80E-05,0.000397,0.001232,-1.07E-05,-1.77E-05,1.64E-06,0,1,0,0,0
0x00,6553848,1541,220.0049383,24.55,2.10E-05,-0.000112,-1.40E-05,-7.38E-07,-1.12E-05,-1.68E-07,0,1,0,0,0
0x00,6553988,1681,240.0047741,27.05,0.000509,0.00028,4.00E-06,1.73E-06,-3.11E-06,-2.11E-06,0,1,0,0,0
0x00,6554128,1821,260.020152,29.65,0.000849,0.001213,0.000789,-1.83E-05,3.35E-06,-2.10E-06,0,1,0,0,0
0x00,6554267,1960,280.0097241,32,0.00138,0.000407,0.00073,-1.66E-05,1.10E-05,-1.89E-06,0,1,0,0,0
0x00,6554407,2100,300.0036949,34.425,0.000843,0.001256,0.000218,-1.80E-05,7.08E-06,-1.94E-06,0,1,0,0,0
0x00,6554547,2240,320.0129147,37.2,0.000959,1.10E-05,6.60E-05,-9.44E-06,1.26E-07,1.53E-07,0,1,0,0,0
0x00,6554687,2380,340.0104045,39.475,0.000365,0.000694,0.000203,-2.48E-05,-1.76E-05,-2.56E-07,0,1,0,0,0
0x00,6554826,2519,360.0070145,41.975,-6.10E-05,0.000425,0.000107,-1.36E-05,-1.56E-05,1.88E-06,0,1,0,0,0
0x00,6554966,2659,380.013595,44.6,2.60E-05,0.000539,-0.000572,3.29E-06,-7.65E-06,2.17E-06,0,1,0,0,0
0x00,6555106,2799,400.0154835,47.1,0.00044,0.000731,0.001266,-1.18E-05,-1.49E-05,-3.91E-07,0,1,0,0,0
0x00,6555246,2939,420.0035894,49.525,1.60E-05,1.50E-05,0.000554,3.25E-06,1.59E-06,-7.60E-08,0,1,0,0,0
0x00,6555386,3079,440.0066509,52,0.000436,0.000327,7.90E-05,-7.59E-06,3.35E-06,-2.05E-06,0,1,0,0,0
0x00,6555526,3219,460.0135246,54.625,0.000891,0.001219,0.000743,-1.19E-05,2.79E-06,-2.09E-06,0,1,0,0,0
0x00,6555665,3358,480.0016305,57,0.000431,0.000454,0.000647,-3.60E-06,1.62E-05,-1.95E-06,0,1,0,0,0
0x00,6555805,3498,500.001173,59.5,0.000405,0.00038,0.000109,-1.05E-05,9.23E-06,-1.97E-06,0,1,0,0,0
0x00,6555945,3638,520.0133252,62.15,0.000847,0.000664,0.00076,-1.84E-05,8.85E-06,-4.18E-06,0,1,0,0,0
0x00,6556085,3778,540.0160935,64.55,0.000394,0.000321,0.000125,-1.41E-05,3.91E-06,-2.06E-06,0,1,0,0,0
0x00,6556225,3918,560.02502,66.95,0.000412,0.000885,0.000709,-1.07E-05,2.00E-09,-5.80E-08,0,1,0,0,0
0x00,6556364,4057,580.0040351,69.625,-8.20E-05,0.000536,0.00012,-1.28E-05,-4.37E-06,2.05E-06,0,1,0,0,0
0x00,6556504,4197,600.0070966,72.05,1.70E-05,0.000564,0.000583,3.33E-06,-3.91E-06,2.00E-06,0,1,0,0,0
0x00,6556644,4337,620.0101581,74.525,-2.40E-05,0.000558,0.000629,-3.13E-06,-3.34E-06,1.99E-06,0,1,0,0,0
0x00,6556784,4477,640.001783,77.025,0.000411,0.000337,0.00068,-1.08E-05,5.50E-06,-2.14E-06,0,1,0,0,0
0x00,6556924,4617,660.0133487,79.65,0.000832,0.000732,0.001344,-1.80E-05,1.63E-05,-4.18E-06,0,1,0,0,0
0x00,6557063,4756,680.0137709,81.95,0.000845,0.000809,-0.000398,-1.41E-05,2.16E-05,-3.76E-06,0,1,0,0,0
0x00,6557203,4896,700.010381,84.375,0.000843,0.001256,0.000218,-1.80E-05,7.08E-06,-1.94E-06,0,1,0,0,0
0x00,6557343,5036,720.0055248,87.175,0.000421,0.00086,-0.000446,-1.08E-05,-3.75E-06,1.07E-07,0,1,0,0,0
0x00,6557483,5176,740.0041876,89.5,1.00E-06,0.000548,2.80E-05,8.20E-08,-5.50E-06,2.08E-06,0,1,0,0,0
0x00,6557622,5315,760.0007976,92,-0.000115,0.001016,0.000171,-1.65E-05,-1.49E-05,-2.44E-06,0,1,0,0,0
0x00,6557762,5455,780.0117769,94.6,-0.000575,0.000251,7.50E-05,-8.22E-06,-1.55E-06,-2.30E-06,0,1,0,0,0
0x00,6557902,5595,800.0013489,97.1,-0.000582,0.000824,0.001259,-8.09E-06,-3.30E-06,-3.92E-07,0,1,0,0,0
0x00,6558042,5735,820.0005982,99.525,0.000442,0.000284,0.00065,-7.94E-06,-3.88E-07,-2.21E-06,0,1,0,0,0
0x00,6558182,5875,840.0127504,102.025,0.00042,0.000312,-0.000475,-1.08E-05,1.75E-06,-1.97E-06,0,1,0,0,0
0x00,6558321,6014,860.0172782,104.65,0.000401,0.000278,0.000696,-1.44E-05,1.74E-07,-2.23E-06,0,1,0,0,0
0x00,6558461,6154,880.0109558,107.025,-0.00016,0.00069,0.000168,-1.51E-05,1.30E-05,-4.18E-06,0,1,0,0,0
0x00,6558601,6294,900.0154835,109.5,0.000437,0.000411,0.001218,-3.95E-06,1.24E-05,-2.12E-06,0,1,0,0,0
0x00,6558741,6434,920.0076948,112.125,0.000379,0.000389,0.00071,-1.37E-05,1.14E-05,-2.06E-06,0,1,0,0,0
0x00,6558881,6574,940.0128091,114.575,0.000373,0.000432,0.000139,-1.33E-05,1.51E-05,-1.89E-06,0,1,0,0,0
0x00,6559021,6714,960.0144044,116.95,-0.000152,0.001195,0.000768,-1.53E-05,3.78E-06,-2.27E-06,0,1,0,0,0
0x00,6559160,6853,980.0089617,119.625,-3.20E-05,5.20E-05,2.90E-05,-2.86E-06,5.89E-06,7.60E-08,0,1,0,0,0
0x00,6559300,6993,1000.011437,122.05,-2.40E-05,0.000558,0.000629,-3.13E-06,-3.34E-06,1.99E-06,0,1,0,0,0
0x00,6559440,7133,1020.017724,124.525,-0.000557,0.000815,0.000659,-4.88E-06,-5.45E-06,-3.02E-07,0,1,0,0,0
0x00,6559580,7273,1040.016387,127,0.000452,0.000343,0.000634,-4.34E-06,4.94E-06,-2.12E-06,0,1,0,0,0
0x00,6559720,7413,1060.02502,129.65,0.000822,0.000674,0.00136,-2.16E-05,1.10E-05,-4.27E-06,0,1,0,0,0
0x00,6559859,7552,1080.013419,132.025,0.000858,0.000723,0.000744,-1.48E-05,1.42E-05,-4.09E-06,0,1,0,0,0
0x00,6559999,7692,1100.013255,134.425,0.000858,0.000723,0.000744,-1.48E-05,1.42E-05,-4.09E-06,0,1,0,0,0
0x00,6560139,7832,1120.011331,137.225,0.000344,0.00034,0.001326,-2.05E-05,8.22E-06,-2.24E-06,0,1,0,0,0
0x00,6560279,7972,1140.002663,139.5,-0.000178,0.001121,0.00023,-2.22E-05,-3.14E-06,-2.29E-06,0,1,0,0,0
0x00,6560419,8112,1160.022439,142,-0.000657,0.000788,0.000196,-2.11E-05,-5.92E-06,-2.56E-07,0,1,0,0,0
0x00,6560558,8251,1180.00468,144.6,-8.20E-05,0.000536,0.00012,-1.28E-05,-4.37E-06,2.05E-06,0,1,0,0,0
0x00,6560698,8391,1200.008035,147.1,-0.00065,0.000744,0.000767,-2.14E-05,-9.65E-06,-4.22E-07,0,1,0,0,0
0x00,6560838,8531,1220.012856,149.525,0.000497,-0.000307,0.000587,-5.05E-06,-1.06E-06,2.11E-06,0,1,0,0,0
0x00,6560978,8671,1240.013572,152,0.000368,0.000247,-0.000413,-2.09E-05,-3.01E-06,-2.08E-06,0,1,0,0,0
0x00,6561118,8811,1260.009595,154.6,0.000294,0.000824,0.001418,-3.04E-05,-2.04E-06,-2.68E-07,0,1,0,0,0
0x00,6561257,8950,1280.016176,157,0.000937,0.000122,8.00E-05,-8.70E-06,1.13E-05,3.20E-07,0,1,0,0,0
0x00,6561397,9090,1300.006041,159.475,0.000796,0.0006,0.000822,-2.85E-05,4.08E-06,-4.29E-06,0,1,0,0,0
0x00,6561537,9230,1320.008223,162.1,0.000789,0.000643,0.000251,-2.81E-05,7.82E-06,-4.12E-06,0,1,0,0,0
0x00,6561676,9369,1340.008938,164.475,0.00039,0.000448,0.000693,-1.01E-05,1.67E-05,-1.97E-06,0,1,0,0,0
0x00,6561816,9509,1360.011413,166.925,-0.000245,0.001125,0.000876,-3.19E-05,-4.18E-07,-2.39E-06,0,1,0,0,0
0x00,6561956,9649,1380.009196,169.625,-9.00E-05,3.10E-05,-0.000479,-1.26E-05,4.86E-06,1.36E-07,0,1,0,0,0
0x00,6562096,9789,1400.006686,172.075,-0.000676,0.000754,0.001367,-2.46E-05,-7.50E-06,-5.13E-07,0,1,0,0,0
0x00,6562236,9929,1420.014733,174.55,-0.000124,0.00053,0.000166,-1.93E-05,-3.81E-06,2.03E-06,0,1,0,0,0
0x00,6562376,10069,1440.006944,177,0.000365,0.000923,0.000184,-1.68E-05,4.30E-06,9.40E-08,0,1,0,0,0
0x00,6562515,10208,1460.006193,179.65,0.000296,0.000377,0.000802,-2.66E-05,1.25E-05,-2.09E-06,0,1,0,0,0
0x00,6562655,10348,1480.010428,181.975,0.000342,0.000485,0.000169,-1.62E-05,2.10E-05,-1.82E-06,0,1,0,0,0
0x00,6562795,10488,1500.009384,184.425,0.000237,0.00156,0.000323,-2.90E-05,1.14E-05,-4.16E-06,0,1,0,0,0
0x00,6562935,10628,1520.007753,187.2,0.000373,0.000432,0.000139,-1.33E-05,1.51E-05,-1.89E-06,0,1,0,0,0
0x00,6563075,10768,1540.016093,189.525,0.0008,0.000702,0.000235,-2.45E-05,1.31E-05,-4.03E-06,0,1,0,0,0
0x00,6563214,10907,1560.012704,192,0.000243,0.001517,0.000894,-2.94E-05,7.69E-06,-4.33E-06,0,1,0,0,0
0x00,6563354,11047,1580.009314,194.575,0.000373,0.000432,0.000139,-1.33E-05,1.51E-05,-1.89E-06,0,1,0,0,0
0x00,6563494,11187,1600.016187,197.075,0.000287,0.000867,0.000847,-3.01E-05,1.69E-06,-1.02E-07,0,1,0,0,0
0x00,6563634,11327,1620.008692,199.55,0.000363,0.000374,0.000155,-1.69E-05,9.80E-06,-1.98E-06,0,1,0,0,0
0x00,6563774,11467,1640.016739,202,-0.000132,2.50E-05,-0.000433,-1.90E-05,5.42E-06,1.22E-07,0,1,0,0,0
0x00,6563913,11606,1660.010709,204.625,-0.00022,0.001115,0.000276,-2.86E-05,-2.57E-06,-2.30E-06,0,1,0,0,0
0x00,6564053,11746,1680.010838,206.975,0.000358,0.000966,-0.000387,-1.65E-05,8.03E-06,2.60E-07,0,1,0,0,0
0x00,6564193,11886,1700.001877,209.475,0.000321,0.000368,0.000201,-2.34E-05,1.04E-05,-2.00E-06,0,1,0,0,0
0x00,6564333,12026,1720.00963,212.125,0.000726,0.000748,0.000311,-3.38E-05,1.96E-05,-3.97E-06,0,1,0,0,0
0x00,6564472,12165,1740.004188,214.55,0.000768,0.000754,0.000265,-2.74E-05,1.90E-05,-3.95E-06,0,1,0,0,0
0x00,6564612,12305,1760.006956,216.95,0.000759,0.001244,0.00031,-3.09E-05,8.21E-06,-1.97E-06,0,1,0,0,0
0x00,6564752,12445,1780.009431,219.625,0.000259,0.000939,-0.000849,-3.27E-05,7.56E-06,3.06E-07,0,1,0,0,0
0x00,6564892,12585,1800.003695,222.1,-0.000254,0.001615,0.000922,-3.54E-05,-1.12E-05,-4.05E-07,0,1,0,0,0
0x00,6565032,12725,1820.002064,224.525,-0.000134,0.000472,0.000183,-2.29E-05,-9.14E-06,1.94E-06,0,1,0,0,0
0x00,6565171,12864,1840.008058,227,-0.000176,0.000466,0.000229,-2.94E-05,-8.58E-06,1.93E-06,0,1,0,0,0
0x00,6565311,13004,1860.001443,229.625,0.000287,0.000867,0.000847,-3.01E-05,1.69E-06,-1.02E-07,0,1,0,0,0
0x00,6565451,13144,1880.001865,232,0.000291,0.000969,0.00026,-2.62E-05,1.07E-05,1.55E-07,0,1,0,0,0
0x00,6565591,13284,1900.007273,234.425,0.000753,0.001287,-0.000261,-3.05E-05,1.19E-05,-1.80E-06,0,1,0,0,0
0x00,6565731,13424,1920.005349,237.2,0.000768,0.000754,0.000265,-2.74E-05,1.90E-05,-3.95E-06,0,1,0,0,0
0x00,6565870,13563,1940.007237,239.525,0.001169,0.001498,-0.000148,-4.53E-05,4.63E-06,-4.03E-06,0,1,0,0,0
0x00,6566010,13703,1960.011179,242,0.000708,0.00118,0.000372,-4.09E-05,3.44E-06,-2.07E-06,0,1,0,0,0
0x00,6566150,13843,1980.006322,244.55,0.000307,0.000901,-0.000324,-2.65E-05,3.27E-06,1.54E-07,0,1,0,0,0
0x00,6566290,13983,2000.014662,247.025,-0.000781,0.00077,0.000334,-4.04E-05,-4.23E-06,-3.00E-07,0,1,0,0,0
0x00,6566430,14123,2020.013032,249.55,-0.000124,0.00053,0.000166,-1.93E-05,-3.81E-06,2.03E-06,0,1,0,0,0
0x00,6566569,14262,2040.00671,252.025,0.000245,0.000778,-0.000246,-4.02E-05,-6.82E-06,-4.20E-08,0,1,0,0,0
0x00,6566709,14402,2060.008305,254.65,0.000287,0.000867,0.000847,-3.01E-05,1.69E-06,-1.02E-07,0,1,0,0,0
0x00,6566849,14542,2080.003742,257,0.000281,0.000911,0.000276,-2.98E-05,5.42E-06,6.40E-08,0,1,0,0,0
0x00,6566989,14682,2100.005924,259.5,0.00024,0.000905,0.000322,-3.62E-05,5.98E-06,4.90E-08,0,1,0,0,0
0x00,6567129,14822,2120.01485,262.125,0.000306,0.000436,0.000785,-2.30E-05,1.78E-05,-2.00E-06,0,1,0,0,0
0x00,6567268,14961,2140.00061,264.575,0.000716,0.00069,0.000327,-3.74E-05,1.43E-05,-4.06E-06,0,1,0,0,0
0x00,6567408,15101,2160.008657,266.95,0.000686,0.001291,0.000386,-4.02E-05,1.47E-05,-1.90E-06,0,1,0,0,0
0x00,6567548,15241,2180.00468,269.65,0.00028,0.000362,0.000247,-2.98E-05,1.09E-05,-2.01E-06,0,1,0,0,0
0x00,6567688,15381,2200.009208,272.075,-0.000285,0.001668,0.000951,-3.82E-05,-5.35E-06,-3.28E-07,0,1,0,0,0
0x00,6567828,15521,2220.013443,274.525,0.000277,0.000809,0.000863,-3.37E-05,-3.64E-06,-1.93E-07,0,1,0,0,0
0x00,6567967,15660,2240.010053,277,0.000307,0.000901,-0.000324,-2.65E-05,3.27E-06,1.54E-07,0,1,0,0,0
0x00,6568107,15800,2260.004903,279.625,0.000724,0.001195,0.000927,-3.77E-05,5.03E-06,-2.15E-06,0,1,0,0,0
0x00,6568247,15940,2280.002686,282,0.000697,0.00135,0.000369,-3.66E-05,2.00E-05,-1.81E-06,0,1,0,0,0
0x00,6568387,16080,2300.003402,284.425,0.001165,0.001625,0.00042,-4.13E-05,1.74E-05,-3.94E-06,0,1,0,0,0
0x00,6568527,16220,2320.001478,287.2,0.001157,0.001119,-0.00018,-4.11E-05,2.67E-05,-5.85E-06,0,1,0,0,0
0x00,6568666,16359,2340.007472,289.5,0.001144,0.001507,0.000452,-4.85E-05,6.79E-06,-4.12E-06,0,1,0,0,0
0x00,6568806,16499,2360.004082,291.975,0.000204,0.000856,0.000939,-4.30E-05,2.81E-06,-1.32E-07,0,1,0,0,0
0x00,6568946,16639,2380.002158,294.6,0.000307,0.000901,-0.000324,-2.65E-05,3.27E-06,1.54E-07,0,1,0,0,0
0x00,6569086,16779,2400.009325,297.075,-0.000302,0.001652,0.000397,-4.15E-05,-6.95E-06,-2.53E-07,0,1,0,0,0
0x00,6569226,16919,2420.006229,299.525,0.000384,0.000282,0.000737,-2.08E-05,4.50E-07,4.23E-06,0,1,0,0,0
0x00,6569365,17058,2440.011636,302,0.000265,0.000895,-0.000278,-3.30E-05,3.83E-06,1.40E-07,0,1,0,0,0
0x00,6569505,17198,2460.013818,304.65,0.000668,0.001723,0.000447,-4.73E-05,-1.50E-06,-9.00E-09,0,1,0,0,0
0x00,6569645,17338,2480.011601,307,0.000824,0.000712,0.00023,-2.44E-05,1.29E-05,2.44E-06,0,1,0,0,0
0x00,6569785,17478,2500.00997,309.475,0.000718,0.001238,0.000356,-3.73E-05,8.77E-06,-1.98E-06,0,1,0,0,0
0x00,6569925,17618,2520.011566,312.1,0.000712,0.001282,-0.000215,-3.70E-05,1.25E-05,-1.81E-06,0,1,0,0,0
0x00,6570067,17760,2540.318433,314.6,0.000755,0.001371,0.000878,-2.69E-05,2.10E-05,-1.87E-06,0,1,0,0,0
