Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,3494540,9,0.265976321,0,-0.00051,-0.000281,-5.00E-06,-1.73E-06,3.10E-06,2.11E-06,0,1,0,0,0
0x00,3494679,148,21.38015611,0.7,-0.001046,3.70E-05,-0.002272,-2.83E-06,4.72E-06,3.15E-07,0,1,0,0,0
0x00,3494818,287,40.00348379,2.625,-0.000505,-0.000245,-0.003456,-1.12E-06,3.07E-06,2.77E-06,0,1,0,0,0
0x00,3494958,427,60.01006429,4.925,-0.001015,-1.50E-05,-0.002301,3.00E-08,-1.17E-06,2.39E-07,0,1,0,0,0
0x00,3495097,566,80.01224605,7.25,-0.000428,-0.000353,-0.001235,7.55E-06,-7.09E-06,2.21E-06,0,1,0,0,0
0x00,3495237,706,100.0156008,9.65,-0.001003,-0.000102,-0.00116,-6.66E-07,-8.64E-06,-9.40E-08,0,1,0,0,0
0x00,3495377,846,120.0098649,12.25,5.90E-05,-0.000509,-0.001247,9.94E-06,6.51E-06,-1.81E-06,0,1,0,0,0
0x00,3495517,986,140.0140994,14.65,0.000454,-0.000188,-0.001121,-4.12E-06,1.04E-05,-3.87E-06,0,1,0,0,0
0x00,3495657,1126,160.0247854,17,0.000413,0.000355,-0.001046,-1.05E-05,5.49E-06,-1.80E-06,0,1,0,0,0
0x00,3495796,1265,180.007906,19.7,-7.10E-05,6.50E-05,-0.001651,-9.02E-06,6.43E-06,3.93E-07,0,1,0,0,0
0x00,3495936,1405,200.0106742,22.125,-0.000489,-0.000393,-1.80E-05,-2.47E-06,-8.11E-06,1.94E-06,0,1,0,0,0
0x00,3496076,1545,220.0046451,24.6,-0.000863,-0.000597,-0.000177,1.88E-05,-1.37E-06,4.18E-06,0,1,0,0,0
0x00,3496216,1685,240.0082931,27.1,-0.000412,-0.000338,-0.000681,1.08E-05,-5.50E-06,2.13E-06,0,1,0,0,0
0x00,3496356,1825,260.0054896,29.7,2.50E-05,-1.00E-05,-0.000601,3.21E-06,-2.16E-06,9.00E-08,0,1,0,0,0
0x00,3496495,1964,280.0062051,32.05,0.00047,-0.000172,-0.000566,-8.66E-07,1.20E-05,-3.94E-06,0,1,0,0,0
0x00,3496635,2104,300.0031084,34.475,0.000355,-0.000132,-0.000445,-1.66E-05,1.90E-05,-3.90E-06,0,1,0,0,0
0x00,3496775,2244,320.002651,37.225,0.000377,0.000534,-0.000448,-9.37E-06,2.42E-05,-1.64E-06,0,1,0,0,0
0x00,3496915,2384,340.0174424,39.525,0.000392,0.000466,-0.001032,-9.76E-06,1.67E-05,-1.64E-06,0,1,0,0,0
0x00,3497055,2524,360.0020293,42.025,-0.000106,1.50E-05,-0.001034,-1.58E-05,3.26E-06,2.12E-07,0,1,0,0,0
0x00,3497194,2663,380.0138882,44.65,-7.00E-06,4.30E-05,-0.000571,3.47E-07,3.73E-06,1.66E-07,0,1,0,0,0
0x00,3497334,2803,400.0096185,47.125,-0.000483,0.000258,-0.000576,1.56E-06,-4.55E-06,4.27E-06,0,1,0,0,0
0x00,3497474,2943,420.0118003,49.575,-0.000427,-0.00027,-9.70E-05,1.12E-05,1.98E-06,2.14E-06,0,1,0,0,0
0x00,3497614,3083,440.0098766,52.075,-0.00047,-0.000359,-0.001189,1.09E-06,-6.53E-06,2.20E-06,0,1,0,0,0
0x00,3497754,3223,460.0196828,54.675,-0.001018,-3.40E-05,-0.000576,-2.77E-07,-1.16E-06,-9.30E-08,0,1,0,0,0
0x00,3497893,3362,480.0095482,57.05,-0.000443,-0.000285,-0.000651,7.94E-06,3.87E-07,2.21E-06,0,1,0,0,0
0x00,3498033,3502,500.0029325,59.55,-1.70E-05,-1.60E-05,-0.000555,-3.25E-06,-1.59E-06,7.50E-08,0,1,0,0,0
