Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,138114417,2,0.020820687,0,0,0,0,0,0,0,0,1,0,0,0
0x00,138114557,142,20.02246288,0.5,-1.40E-05,3.00E-06,-0.002281,-2.95E-06,-1.61E-06,4.06E-07,0,1,0,0,0
0x00,138114697,282,40.01266836,2.375,2.60E-05,-0.00054,-0.002356,3.43E-06,3.33E-06,-1.66E-06,0,1,0,0,0
0x00,138114836,421,60.00521983,4.85,6.80E-05,-0.000534,-0.002402,9.89E-06,2.77E-06,-1.64E-06,0,1,0,0,0
0x00,138114976,561,80.01302026,7.35,9.60E-05,-0.000585,-0.00011,9.35E-06,-1.24E-06,4.33E-06,0,1,0,0,0
0x00,138115116,701,100.0131962,9.625,-0.000552,0.000178,-0.001069,-1.17E-05,-1.09E-05,4.24E-06,0,1,0,0,0
0x00,138115256,841,120.0145452,12.05,1.50E-05,-6.90E-05,-0.000585,-3.90E-07,-7.48E-06,-1.00E-09,0,1,0,0,0
0x00,138115396,981,140.0226388,14.675,1.50E-05,-6.90E-05,-0.000585,-3.90E-07,-7.48E-06,-1.00E-09,0,1,0,0,0
0x00,138115535,1120,160.0093253,17.075,-0.000407,-0.000464,-0.001249,6.81E-06,-1.83E-05,2.04E-06,0,1,0,0,0
0x00,138115675,1260,180.0106743,19.45,-0.00035,-0.000992,-0.000769,1.64E-05,-1.18E-05,-9.60E-08,0,1,0,0,0
0x00,138115815,1400,200.012903,22.1,8.90E-05,-0.000645,-0.002415,9.16E-06,-8.45E-06,-1.81E-06,0,1,0,0,0
0x00,138115955,1540,220.0013489,24.575,0.000598,-0.00081,-0.000705,1.13E-05,4.89E-06,3.16E-07,0,1,0,0,0
0x00,138116094,1679,240.0150144,27.025,0.000994,6.00E-05,-0.000551,-2.63E-06,3.30E-06,3.34E-07,0,1,0,0,0
0x00,138116234,1819,260.0157768,29.5,-3.00E-06,-0.000633,-0.001168,-3.72E-06,-3.58E-06,-2.00E-06,0,1,0,0,0
0x00,138116374,1959,280.0130203,32.125,-0.000288,-0.001562,0.000281,2.57E-05,-8.98E-06,-2.40E-06,0,1,0,0,0
0x00,138116513,2098,300.0111435,34.5,-0.001907,-0.000422,-0.000112,6.60E-06,-3.87E-05,-9.14E-07,0,1,0,0,0
0x00,138116653,2238,320.0127857,36.925,-0.001306,-0.0006,0.000351,2.17E-05,-3.02E-05,1.41E-06,0,1,0,0,0
0x00,138116793,2378,340.0106156,39.675,-0.001313,-0.001105,-0.000249,2.19E-05,-2.10E-05,-5.06E-07,0,1,0,0,0
0x00,138116933,2518,360.0058063,41.95,-0.00038,-0.00039,-0.000711,1.37E-05,-1.14E-05,2.06E-06,0,1,0,0,0
0x00,138117073,2658,380.0083283,44.475,0.000675,-0.000755,-0.001368,2.46E-05,7.50E-06,5.12E-07,0,1,0,0,0
0x00,138117213,2798,400.0134895,47.075,8.00E-06,-2.50E-05,-0.001155,-4.20E-08,-3.75E-06,1.65E-07,0,1,0,0,0
0x00,138117352,2937,420.0083869,49.6,-1.10E-05,-5.90E-05,1.60E-05,-3.60E-06,-5.33E-06,-9.10E-08,0,1,0,0,0
0x00,138117492,3077,440.0129616,52.025,-0.000406,-0.000381,-0.00011,1.05E-05,-9.23E-06,1.97E-06,0,1,0,0,0
0x00,138117632,3217,460.0148971,54.5,-0.000309,-0.000986,-0.000815,2.29E-05,-1.23E-05,-8.10E-08,0,1,0,0,0
0x00,138117771,3356,480.008035,57.1,-0.000754,-0.001288,0.00026,3.05E-05,-1.19E-05,1.80E-06,0,1,0,0,0
0x00,138117911,3496,500.0029325,59.475,-0.00139,-0.000695,-0.000696,5.10E-06,-3.81E-05,1.45E-06,0,1,0,0,0
0x00,138118051,3636,520.0121992,61.975,-0.000763,-0.000798,0.000305,2.70E-05,-2.28E-05,3.79E-06,0,1,0,0,0
0x00,138118191,3776,540.0135481,64.6,-0.000745,-0.001313,-0.000895,3.05E-05,-1.57E-05,1.96E-06,0,1,0,0,0
0x00,138118330,3915,560.0011143,67.05,0.000289,-0.001795,-0.00152,3.42E-05,-7.45E-06,2.35E-07,0,1,0,0,0
0x00,138118470,4055,580.0074485,69.425,0.000175,-0.000467,-0.00023,2.94E-05,8.58E-06,-1.93E-06,0,1,0,0,0
0x00,138118610,4195,600.003519,72.075,-0.000438,-0.000412,-0.001219,3.95E-06,-1.24E-05,2.12E-06,0,1,0,0,0
0x00,138118750,4335,620.0098532,74.55,-0.000416,-0.000439,-9.40E-05,6.85E-06,-1.46E-05,1.88E-06,0,1,0,0,0
0x00,138118890,4475,640.0088561,77,-0.000339,-0.000384,-0.000757,2.01E-05,-1.20E-05,2.07E-06,0,1,0,0,0
0x00,138119029,4614,660.0058063,79.5,-0.000729,-0.001298,-0.000341,3.37E-05,-1.41E-05,1.89E-06,0,1,0,0,0
0x00,138119169,4754,680.0118473,82.125,-0.001234,-0.001195,0.000246,3.09E-05,-3.11E-05,-7.34E-07,0,1,0,0,0
0x00,138119309,4894,700.0146625,84.45,-0.001259,-0.00072,-0.000263,2.41E-05,-4.36E-05,1.33E-06,0,1,0,0,0
