Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,100811183,2,0.016421912,0,-5.70E-05,0.000527,-0.00048,-9.63E-06,-6.53E-06,2.14E-06,0,1,0,0,0
0x00,100811323,142,20.00687374,0.525,-0.000621,0.001302,-0.001531,-1.78E-05,-1.73E-05,2.08E-06,0,1,0,0,0
0x00,100811463,282,40.01257449,2.35,-0.001008,0.000407,-0.00284,-3.88E-06,-1.95E-05,2.22E-06,0,1,0,0,0
0x00,100811602,421,60.0071318,4.8,-0.000453,0.000122,-0.001745,7.83E-07,-1.95E-05,4.27E-06,0,1,0,0,0
0x00,100811742,561,80.0040351,7.35,-0.000401,0.000186,-0.001807,1.08E-05,-1.47E-05,4.38E-06,0,1,0,0,0
0x00,100811882,701,100.0147211,9.75,4.00E-05,-7.80E-05,-0.001185,2.82E-06,-9.64E-06,8.90E-08,0,1,0,0,0
0x00,100812022,841,120.0142636,12.125,-0.000467,-3.90E-05,-0.001141,-6.76E-06,-3.39E-05,3.92E-06,0,1,0,0,0
0x00,100812161,980,140.0105804,14.525,-0.000375,-0.000517,-0.001279,9.67E-06,-2.42E-05,1.97E-06,0,1,0,0,0
0x00,100812301,1120,160.003085,17.15,0.000647,-0.000299,-0.000152,1.75E-05,-4.91E-06,2.24E-06,0,1,0,0,0
0x00,100812441,1260,180.0146507,19.475,6.60E-05,-4.00E-06,-0.000647,9.67E-06,-2.72E-06,1.04E-07,0,1,0,0,0
0x00,100812581,1400,200.0086215,22,9.80E-05,-5.70E-05,-0.000677,1.25E-05,-8.61E-06,2.80E-08,0,1,0,0,0
0x00,100812721,1540,220.0090438,24.65,-0.000324,-0.000452,-0.001341,1.97E-05,-1.94E-05,2.07E-06,0,1,0,0,0
0x00,100812860,1679,240.0077066,27.1,-0.000754,-0.000823,-0.00085,2.70E-05,-2.65E-05,3.95E-06,0,1,0,0,0
0x00,100813000,1819,260.0043166,29.475,-0.000775,-0.000712,-0.000837,2.77E-05,-1.53E-05,4.12E-06,0,1,0,0,0
0x00,100813140,1959,280.0129499,32.075,-0.000466,0.000719,-0.001727,4.36E-06,-1.94E-05,-3.30E-08,0,1,0,0,0
0x00,100813280,2099,300.0151316,34.575,-5.00E-05,0.000949,-0.001019,-1.35E-05,-2.48E-05,4.12E-06,0,1,0,0,0
0x00,100813419,2238,320.0105687,37,0.001019,5.10E-05,-0.001151,5.82E-07,1.14E-06,4.24E-07,0,1,0,0,0
0x00,100813559,2378,340.0080585,39.475,0.000562,-0.000394,-0.001199,9.77E-07,-1.29E-05,2.29E-06,0,1,0,0,0
0x00,100813699,2518,360.008774,42.15,-0.000451,-2.30E-05,-0.000587,-3.51E-06,-3.23E-05,3.85E-06,0,1,0,0,0
0x00,100813839,2658,380.005384,44.5,-0.000806,-0.000422,-0.001898,1.34E-05,-4.58E-05,6.00E-06,0,1,0,0,0
0x00,100813978,2797,400.0028738,46.95,-0.001186,-0.001277,-0.001498,3.06E-05,-4.27E-05,5.90E-06,0,1,0,0,0
0x00,100814118,2937,420.0027096,49.7,-0.000647,-0.001369,-0.001571,4.30E-05,-2.43E-05,1.99E-06,0,1,0,0,0
0x00,100814258,3077,440.0081171,51.975,-0.000131,-0.002107,-0.001046,4.51E-05,-9.21E-06,2.21E-06,0,1,0,0,0
0x00,100814398,3217,460.0079529,54.5,-0.000297,-0.000378,-0.000803,2.66E-05,-1.25E-05,2.09E-06,0,1,0,0,0
0x00,100814538,3357,480.0063224,57.075,-0.000447,7.90E-05,-0.001174,4.35E-07,-2.32E-05,4.11E-06,0,1,0,0,0
0x00,100814677,3496,500.008211,59.625,-0.001051,0.000931,-0.00104,-1.06E-05,-2.44E-05,3.96E-06,0,1,0,0,0
0x00,100814817,3636,520.0062872,62.05,-0.00038,-0.00039,-0.000711,1.37E-05,-1.14E-05,2.06E-06,0,1,0,0,0
0x00,100814957,3776,540.0043635,64.475,-0.000284,-0.000995,-0.001416,2.61E-05,-1.45E-05,9.00E-09,0,1,0,0,0
0x00,100815097,3916,560.0065453,67.1,-0.000317,-0.000495,-0.00077,1.94E-05,-2.32E-05,1.91E-06,0,1,0,0,0
0x00,100815236,4055,580.0078473,69.475,-0.001303,-0.000581,-0.001375,2.20E-05,-3.02E-05,1.74E-06,0,1,0,0,0
0x00,100815376,4195,600.0091494,71.975,-0.001279,-6.00E-05,-0.000221,2.50E-05,-3.78E-05,3.57E-06,0,1,0,0,0
0x00,100815516,4335,620.0086919,74.625,-0.001255,-0.000618,-0.00085,2.81E-05,-3.45E-05,1.59E-06,0,1,0,0,0
0x00,100815656,4475,640.0029559,77.075,-0.000706,-0.00086,-0.000325,3.31E-05,-3.08E-05,3.80E-06,0,1,0,0,0
0x00,100815796,4615,660.0107094,79.475,-0.000301,-0.00048,-0.000216,2.26E-05,-2.16E-05,1.83E-06,0,1,0,0,0
0x00,100815935,4754,680.0026275,82.05,-0.000913,0.000332,-0.001791,8.35E-06,-2.81E-05,1.92E-06,0,1,0,0,0
0x00,100816075,4894,700.0124337,84.55,-0.000864,0.000379,-0.000127,1.81E-05,-2.33E-05,1.70E-06,0,1,0,0,0
