Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,149026858,2,0.019061192,0,0.000574,-0.000252,-7.60E-05,8.22E-06,1.54E-06,2.30E-06,0,1,0,0,0
0x00,149026998,142,20.00545443,0.5,0.000594,-0.000238,-0.001843,1.49E-05,1.25E-06,-3.82E-06,0,1,0,0,0
0x00,149027138,282,40.0015249,2.4,0.001192,-0.001047,-0.002548,2.62E-05,6.14E-06,-3.51E-06,0,1,0,0,0
0x00,149027277,421,60.00228734,4.875,5.90E-05,-4.40E-05,-0.002356,6.38E-06,-8.06E-06,3.45E-07,0,1,0,0,0
0x00,149027417,561,80.00422279,7.375,0.000574,0.000213,-0.001186,4.66E-06,-1.30E-05,4.46E-06,0,1,0,0,0
0x00,149027557,701,100.0211139,9.625,0.000604,-0.000388,-0.001245,7.44E-06,-1.34E-05,2.30E-06,0,1,0,0,0
0x00,149027697,841,120.0107329,12.05,9.80E-05,-5.70E-05,-0.000677,1.25E-05,-8.61E-06,2.80E-08,0,1,0,0,0
0x00,149027837,981,140.0205861,14.675,0.00012,-8.40E-05,0.000449,1.54E-05,-1.07E-05,-2.14E-07,0,1,0,0,0
0x00,149027976,1120,160.0046333,17.1,-0.000369,-0.00056,-0.000708,9.33E-06,-2.79E-05,1.80E-06,0,1,0,0,0
0x00,149028116,1260,180.0062755,19.45,0.000182,-0.000738,0.00036,2.11E-05,-1.70E-05,-2.44E-06,0,1,0,0,0
0x00,149028256,1400,200.012903,22.125,0.000203,-0.000666,-0.001941,2.18E-05,-1.36E-05,4.53E-06,0,1,0,0,0
0x00,149028396,1540,220.0121992,24.6,0.001236,-0.000875,-0.000316,4.00E-05,2.37E-05,-3.64E-06,0,1,0,0,0
0x00,149028535,1679,240.0135481,27.025,0.000958,0.000705,-0.001063,-5.06E-06,7.42E-06,2.65E-06,0,1,0,0,0
0x00,149028675,1819,260.0078591,29.5,0.000841,0.001173,-0.000921,-2.16E-05,-1.99E-06,-1.86E-06,0,1,0,0,0
0x00,149028815,1959,280.0121405,32.15,0.001087,0.000131,-0.000659,1.39E-05,7.50E-06,4.54E-07,0,1,0,0,0
0x00,149028955,2099,300.0214072,34.5,0.00019,-0.000535,-0.000814,2.90E-05,1.09E-06,-1.93E-06,0,1,0,0,0
0x00,149029094,2238,320.0157182,36.925,0.000242,-0.000699,-0.000857,3.11E-05,-1.60E-05,-2.17E-06,0,1,0,0,0
0x00,149029234,2378,340.0047506,39.7,-0.000301,-0.00048,-0.000216,2.26E-05,-2.16E-05,1.83E-06,0,1,0,0,0
0x00,149029374,2518,360.0128443,41.975,0.000238,-0.000107,-0.001399,3.15E-05,-1.78E-05,7.10E-08,0,1,0,0,0
0x00,149029514,2658,380.0112608,44.475,0.001242,-0.000453,-0.000855,3.61E-05,5.42E-06,-1.66E-06,0,1,0,0,0
0x00,149029654,2798,400.0219937,47.075,0.000478,0.000798,-0.001076,-4.69E-06,-1.18E-05,1.21E-07,0,1,0,0,0
0x00,149029793,2937,420.0060409,49.6,0.001062,0.000606,-0.001168,7.13E-06,-4.92E-06,2.52E-06,0,1,0,0,0
0x00,149029933,3077,440.0059236,52.025,0.001221,-0.000341,-0.000842,3.68E-05,1.66E-05,-1.49E-06,0,1,0,0,0
0x00,149030073,3217,460.0110848,54.5,0.00061,-0.000223,-0.001288,1.81E-05,2.85E-06,-3.90E-06,0,1,0,0,0
0x00,149030213,3357,480.0027565,57.1,0.001175,-0.000449,-0.000209,2.64E-05,8.14E-06,-1.76E-06,0,1,0,0,0
0x00,149030352,3496,500.0049852,59.475,8.10E-05,-7.20E-05,-0.001231,9.28E-06,-1.02E-05,1.03E-07,0,1,0,0,0
0x00,149030492,3636,520.0127857,62,0.000176,-0.000695,-0.000211,2.14E-05,-1.33E-05,-2.28E-06,0,1,0,0,0
0x00,149030632,3776,540.0088561,64.625,-0.000792,-0.000217,-0.000232,2.73E-05,-2.42E-05,-4.44E-07,0,1,0,0,0
0x00,149030772,3916,560.0096186,67.075,-0.001257,-0.001167,-0.000879,2.80E-05,-2.90E-05,-4.92E-07,0,1,0,0,0
0x00,149030911,4055,580.0036363,69.45,0.000337,-0.001832,-0.000995,4.04E-05,-1.17E-05,8.40E-08,0,1,0,0,0
0x00,149031051,4195,600.0134895,72.1,0.000153,-0.000667,-0.001336,1.85E-05,-1.12E-05,-2.04E-06,0,1,0,0,0
0x00,149031191,4335,620.0045747,74.55,4.60E-05,-0.000121,-0.000614,2.47E-06,-1.34E-05,-7.80E-08,0,1,0,0,0
0x00,149031331,4475,640.0114954,77,0.000142,-0.000706,-0.000724,1.18E-05,-1.46E-05,4.26E-06,0,1,0,0,0
