Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,101570597,2,0.015542166,0,-5.20E-05,-6.50E-05,6.20E-05,-1.01E-05,-4.76E-06,-1.06E-07,0,1,0,0,0
0x00,101570737,142,20.01185897,0.525,-0.000616,0.0002,-0.002148,-2.11E-05,-8.20E-06,4.47E-06,0,1,0,0,0
0x00,101570876,281,40.00846901,2.35,-0.000678,0.000751,-0.003794,-2.73E-05,-1.29E-05,3.92E-07,0,1,0,0,0
0x00,101571016,421,60.00801155,4.825,-0.000617,0.000116,-0.003287,-2.48E-05,-1.73E-05,4.54E-06,0,1,0,0,0
0x00,101571156,561,80.00638109,7.375,-0.000594,8.90E-05,-0.002161,-2.18E-05,-1.94E-05,4.30E-06,0,1,0,0,0
0x00,101571296,701,100.0132548,9.75,-8.10E-05,6.00E-06,-0.001634,-1.26E-05,1.11E-06,3.02E-07,0,1,0,0,0
0x00,101571436,841,120.0104514,12.125,-0.000127,0.000592,-0.00213,-1.86E-05,-9.40E-08,2.53E-06,0,1,0,0,0
0x00,101571575,980,140.0053019,14.525,-0.000173,0.000484,-0.001497,-2.91E-05,-8.59E-06,2.26E-06,0,1,0,0,0
0x00,101571715,1120,160.0071905,17.15,-0.0001,-2.80E-05,-0.000463,-1.62E-05,-4.69E-07,4.50E-08,0,1,0,0,0
0x00,101571855,1260,180.0073195,19.475,-0.000648,0.000763,-0.000959,-2.11E-05,-9.67E-06,-9.10E-08,0,1,0,0,0
0x00,101571995,1400,200.0024633,21.975,-0.000626,0.000652,-0.000972,-2.18E-05,-2.09E-05,-2.58E-07,0,1,0,0,0
0x00,101572134,1539,220.0061113,24.65,-0.001096,0.000293,-0.002161,-2.07E-05,-2.74E-05,1.94E-06,0,1,0,0,0
0x00,101572274,1679,240.0068268,27.1,-0.00086,-0.000807,-0.001883,1.12E-05,-2.32E-05,4.16E-06,0,1,0,0,0
0x00,101572419,1824,260.7867034,29.45,-0.00085,-0.000749,-0.0019,1.48E-05,-1.79E-05,4.25E-06,0,1,0,0,0
0x00,101572553,1958,280.0044456,32.05,-0.001054,0.000299,-0.002207,-1.43E-05,-2.80E-05,1.95E-06,0,1,0,0,0
0x00,101572693,2098,300.0048679,34.575,-0.001053,0.000383,-0.001069,-1.06E-05,-1.89E-05,1.88E-06,0,1,0,0,0
0x00,101572833,2238,320.0061699,37,-2.20E-05,0.000576,-0.001097,-2.82E-06,-3.36E-06,2.32E-06,0,1,0,0,0
0x00,101572973,2378,340.0130437,39.475,-0.001084,0.000435,-0.001039,-1.35E-05,-1.30E-05,1.95E-06,0,1,0,0,0
0x00,101573113,2518,360.0125862,42.15,-0.001529,0.000598,-0.001074,-9.43E-06,-2.72E-05,5.99E-06,0,1,0,0,0
0x00,101573252,2657,380.0018651,44.525,-0.001535,0.000413,-0.001625,-1.70E-05,-4.53E-05,5.80E-06,0,1,0,0,0
0x00,101573392,2797,400.0017008,46.925,-0.001395,-0.000103,-0.001238,5.53E-06,-3.99E-05,3.69E-06,0,1,0,0,0
0x00,101573532,2937,420.0088678,49.7,-0.001223,-0.001182,-0.002039,2.81E-05,-3.30E-05,6.15E-06,0,1,0,0,0
0x00,101573672,3077,440.0110496,51.975,-0.000745,-0.000848,-0.002005,2.69E-05,-3.03E-05,4.12E-06,0,1,0,0,0
0x00,101573812,3217,460.0079529,54.475,-0.000371,-0.000415,-0.001866,1.36E-05,-1.51E-05,2.22E-06,0,1,0,0,0
0x00,101573951,3356,480.0072022,57.075,-0.00053,0.000532,-0.002192,-1.60E-05,-3.67E-05,6.23E-06,0,1,0,0,0
0x00,101574091,3496,500.0140759,59.625,-1.00E-05,0.000406,-0.001094,-7.16E-06,-1.99E-05,2.06E-06,0,1,0,0,0
0x00,101574231,3636,520.00834,62.025,2.30E-05,-9.30E-05,-0.00174,-4.31E-07,-1.12E-05,1.64E-07,0,1,0,0,0
0x00,101574371,3776,540.014334,64.475,9.80E-05,-5.70E-05,-0.000677,1.25E-05,-8.61E-06,2.80E-08,0,1,0,0,0
0x00,101574510,3915,560.0041993,67.1,-0.000428,-0.000353,-0.001235,7.55E-06,-7.09E-06,2.21E-06,0,1,0,0,0
0x00,101574650,4055,580.0122461,69.45,-0.001483,0.000477,-0.001688,-6.96E-06,-4.06E-05,5.91E-06,0,1,0,0,0
0x00,101574790,4195,600.0117886,71.975,-0.001487,0.000375,-0.001101,-1.09E-05,-4.96E-05,5.65E-06,0,1,0,0,0
0x00,101574929,4334,620.0013607,74.625,-0.001447,-0.000167,-0.001176,-4.53E-06,-4.47E-05,3.59E-06,0,1,0,0,0
0x00,101575069,4474,640.0023694,77.075,-0.000802,-0.000786,-0.001375,2.09E-05,-2.22E-05,4.10E-06,0,1,0,0,0
0x00,101575214,4619,660.6957378,79.45,-0.000771,-0.001304,-0.000295,2.73E-05,-1.35E-05,1.87E-06,0,1,0,0,0
0x00,101575349,4754,680.0017478,82.025,-0.001514,0.00053,-0.001658,-9.82E-06,-3.47E-05,5.99E-06,0,1,0,0,0
0x00,101575489,4894,700.0106742,84.55,-0.001068,0.000916,-0.001594,-1.38E-05,-2.60E-05,4.03E-06,0,1,0,0,0
0x00,101575628,5033,720.012856,87,-0.000485,0.000174,-0.001715,-2.08E-06,-1.36E-05,4.35E-06,0,1,0,0,0
0x00,101575768,5173,740.0071201,89.475,9.80E-05,-5.70E-05,-0.000677,1.25E-05,-8.61E-06,2.80E-08,0,1,0,0,0
0x00,101575908,5313,760.0101816,92.15,-0.000437,0.000137,-0.00119,4.03E-06,-1.79E-05,4.20E-06,0,1,0,0,0
0x00,101576048,5453,780.0117769,94.525,-0.00136,-0.000519,-0.000745,1.59E-05,-2.22E-05,1.72E-06,0,1,0,0,0
0x00,101576187,5592,800.0045747,96.95,-0.001319,-0.000597,-0.001929,1.87E-05,-3.18E-05,1.81E-06,0,1,0,0,0
0x00,101576327,5732,820.0114484,99.675,-0.001353,-9.70E-05,-0.001284,1.20E-05,-4.05E-05,3.71E-06,0,1,0,0,0
0x00,101576467,5872,840.007472,101.975,-0.001322,-0.00015,-0.001313,1.49E-05,-4.64E-05,3.63E-06,0,1,0,0,0
0x00,101576607,6012,860.004082,104.5,-0.000739,-0.000891,-0.001434,2.66E-05,-3.40E-05,3.95E-06,0,1,0,0,0
0x00,101576746,6151,880.0015718,107.075,-0.001401,-6.00E-05,-0.001809,5.88E-06,-3.62E-05,3.86E-06,0,1,0,0,0
0x00,101576886,6291,900.0143105,109.625,-0.000432,-0.000455,-0.000648,3.60E-06,-1.62E-05,1.95E-06,0,1,0,0,0
0x00,101577026,6431,920.0112138,112.05,-0.000472,6.80E-05,-0.001169,3.26E-07,-2.30E-05,-2.37E-06,0,1,0,0,0
0x00,101577166,6571,940.0037184,114.45,-0.00042,0.000133,-0.001231,1.04E-05,-1.82E-05,-2.26E-06,0,1,0,0,0
0x00,101577306,6711,960.0164571,117.125,-0.000349,-0.000443,-0.00074,1.65E-05,-1.73E-05,1.98E-06,0,1,0,0,0
0x00,101577445,6850,980.002217,119.475,-0.001318,-4.80E-05,-0.0019,1.88E-05,-3.73E-05,3.89E-06,0,1,0,0,0
0x00,101577585,6990,1000.020234,122,-0.00127,-8.50E-05,-0.001376,2.49E-05,-4.16E-05,3.74E-06,0,1,0,0,0
0x00,101577725,7130,1020.014205,124.625,-0.001731,-0.000934,-0.00261,2.95E-05,-3.73E-05,3.95E-06,0,1,0,0,0
0x00,101577865,7270,1040.00671,127.1,-0.001707,-0.001492,-0.003239,3.26E-05,-3.40E-05,1.96E-06,0,1,0,0,0
0x00,101578004,7409,1060.009478,129.475,-0.001751,-0.000887,-0.005461,2.69E-05,-3.52E-05,4.52E-06,0,1,0,0,0
0x00,101578144,7549,1080.007261,132.05,-0.002027,0.000142,-0.008557,-1.48E-05,-4.79E-05,2.69E-06,0,1,0,0,0
0x00,101578284,7689,1100.014135,134.575,-0.001662,0.000452,-0.011266,-3.50E-05,-4.72E-05,1.11E-06,0,1,0,0,0
0x00,101578424,7829,1120.007226,136.975,-0.00121,0.000875,-0.014654,-3.84E-05,-3.85E-05,-1.81E-07,0,1,0,0,0
0x00,101578563,7968,1140.003249,139.475,-0.001701,1.40E-05,-0.018723,-4.00E-05,-3.74E-05,5.10E-07,0,1,0,0,0
0x00,101578703,8108,1160.011882,142.15,-0.001618,0.000106,-0.022837,-2.61E-05,-3.49E-05,1.37E-06,0,1,0,0,0
0x00,101578843,8248,1180.001455,144.475,-0.002203,-0.000444,-0.029047,-5.14E-05,-6.16E-05,4.17E-06,0,1,0,0,0
0x00,101578983,8388,1200.010967,146.925,-0.002783,0.00048,-0.033535,-5.82E-05,-6.12E-05,4.94E-06,0,1,0,0,0
0x00,101579122,8527,1220.005818,149.675,-0.002305,0.000363,-0.039278,-5.82E-05,-4.93E-05,1.99E-06,0,1,0,0,0
0x00,101579265,8670,1240.421773,152.025,-0.001822,0.000139,-0.044994,-6.52E-05,-4.82E-05,5.33E-06,0,1,0,0,0
0x00,101579402,8807,1260.008422,154.475,-0.001325,-0.000389,-0.050203,-6.11E-05,-1.82E-05,6.88E-06,0,1,0,0,0
0x00,101579542,8947,1280.012363,157.05,-0.001504,0.000199,-0.056888,-8.58E-05,-2.13E-05,3.75E-06,0,1,0,0,0
0x00,101579681,9086,1300.004868,159.6,-0.001198,0.001161,-0.06183,-0.000108262,-1.62E-05,-1.65E-06,0,1,0,0,0
0x00,101579821,9226,1320.014967,162,-0.002783,0.001371,-0.06805,-0.000122576,-2.61E-05,3.41E-06,0,1,0,0,0
0x00,101579961,9366,1340.015096,164.4,-0.001793,0.001108,-0.073809,-0.000120029,-8.19E-07,2.92E-06,0,1,0,0,0
0x00,101580101,9506,1360.002909,167.1,-0.001325,0.000933,-0.079536,-0.000123573,5.82E-06,-1.22E-07,0,1,0,0,0
0x00,101580240,9645,1380.002745,169.475,-0.001385,0.000908,-0.085205,-0.000135963,-5.79E-07,8.42E-07,0,1,0,0,0
0x00,101580380,9785,1400.003167,172,-0.002017,0.001767,-0.089631,-0.000152847,-4.95E-06,1.51E-06,0,1,0,0,0
0x00,101580520,9925,1420.003003,174.625,-0.002603,0.001957,-0.094701,-0.00016734,-1.72E-05,1.60E-08,0,1,0,0,0
0x00,101580660,10065,1440.003718,177.075,-0.002559,0.001367,-0.099366,-0.000163989,-2.14E-05,-1.31E-06,0,1,0,0,0
0x00,101580799,10204,1460.007366,179.45,-0.002016,0.000555,-0.102305,-0.00016205,-1.75E-05,-6.01E-07,0,1,0,0,0
0x00,101580939,10344,1480.01512,182.075,-0.002572,0.00092,-0.107423,-0.000165748,-1.38E-05,-1.82E-06,0,1,0,0,0
0x00,101581079,10484,1500.002639,184.575,-0.001638,0.00157,-0.110749,-0.000177348,-1.33E-05,1.15E-06,0,1,0,0,0
0x00,101581219,10624,1520.005994,187,-0.002716,0.002042,-0.115239,-0.000190239,-2.63E-05,3.77E-06,0,1,0,0,0
0x00,101581358,10763,1540.002604,189.475,-0.002713,0.001531,-0.11872,-0.000189708,-2.09E-05,2.36E-06,0,1,0,0,0
