Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,145217126,2,0.019647691,0,-5.20E-05,-6.50E-05,6.20E-05,-1.01E-05,-4.76E-06,-1.06E-07,0,1,0,0,0
0x00,145217266,142,20.00281519,0.5,5.90E-05,-0.000509,-0.001247,9.94E-06,6.51E-06,-1.81E-06,0,1,0,0,0
0x00,145217405,281,40.00621688,2.4,0.00013,-0.00062,-0.001866,1.25E-05,-7.14E-06,4.59E-06,0,1,0,0,0
0x00,145217545,421,60.01255106,4.875,9.90E-05,-0.000587,-0.002431,1.28E-05,-3.12E-06,-1.72E-06,0,1,0,0,0
0x00,145217685,561,80.00363629,7.375,6.00E-05,-0.000635,0.000507,2.54E-06,-4.41E-06,4.15E-06,0,1,0,0,0
0x00,145217825,701,100.016422,9.625,2.50E-05,-1.00E-05,-0.000601,3.21E-06,-2.16E-06,9.00E-08,0,1,0,0,0
0x00,145217964,840,120.0069207,12.05,8.50E-05,-0.000644,-9.40E-05,5.75E-06,-6.57E-06,4.24E-06,0,1,0,0,0
0x00,145218104,980,140.0059236,14.675,-0.000992,-0.000252,-0.000561,-8.10E-06,-2.33E-05,6.03E-06,0,1,0,0,0
0x00,145218244,1120,160.0022873,17.1,-0.000366,-0.000924,-0.000185,1.68E-05,-4.30E-06,-9.50E-08,0,1,0,0,0
0x00,145218384,1260,180.008035,19.475,0.000186,-0.001612,-0.000276,2.57E-05,1.40E-05,2.99E-07,0,1,0,0,0
0x00,145218523,1399,200.0064515,22.1,0.000576,-0.000699,-0.000692,1.21E-05,1.61E-05,4.83E-07,0,1,0,0,0
0x00,145218663,1539,220.0016422,24.6,0.000546,-9.70E-05,-0.000633,9.30E-06,1.65E-05,2.64E-06,0,1,0,0,0
0x00,145218803,1679,240.0091494,27.025,0.000526,-0.000215,-0.000601,2.10E-06,5.84E-06,2.46E-06,0,1,0,0,0
0x00,145218943,1819,260.0084456,29.5,7.10E-05,-0.000596,-0.000105,9.24E-06,-9.53E-07,-2.14E-06,0,1,0,0,0
0x00,145219083,1959,280.0147798,32.15,-0.000817,-0.001183,0.000319,2.48E-05,-1.63E-07,1.95E-06,0,1,0,0,0
0x00,145219222,2098,300.0043987,34.5,-0.000791,-0.001421,-0.000262,2.01E-05,-2.42E-05,1.69E-06,0,1,0,0,0
0x00,145219362,2238,320.0057477,36.925,-0.00117,-0.001727,0.000166,3.74E-05,-2.65E-05,3.68E-06,0,1,0,0,0
0x00,145219502,2378,340.0082696,39.7,-0.000693,-0.001942,0.000171,3.62E-05,-1.82E-05,-4.31E-07,0,1,0,0,0
0x00,145219642,2518,360.0087388,41.975,-0.000218,-0.001444,-0.000357,3.62E-05,-7.73E-07,4.35E-06,0,1,0,0,0
0x00,145219781,2657,380.0133135,44.475,0.000541,-0.000748,-7.50E-05,5.27E-06,1.29E-05,3.02E-07,0,1,0,0,0
0x00,145219921,2797,400.0073312,47.075,0.000379,-0.000205,-0.001588,-2.02E-05,9.67E-06,2.65E-06,0,1,0,0,0
0x00,145220061,2937,420.0142519,49.6,0.000545,-0.000646,-0.000662,9.22E-06,2.20E-05,5.59E-07,0,1,0,0,0
0x00,145220201,3077,440.0220523,52.025,-0.000443,-0.000285,-0.000651,7.94E-06,3.87E-07,2.21E-06,0,1,0,0,0
0x00,145220340,3216,460.0140173,54.5,-0.000315,-0.000942,-0.001386,2.33E-05,-8.61E-06,8.50E-08,0,1,0,0,0
0x00,145220480,3356,480.0133135,57.1,-0.000236,-0.001498,0.000219,3.58E-05,-4.22E-06,-2.29E-06,0,1,0,0,0
0x00,145220620,3496,500.0090907,59.475,-0.000771,-0.001304,-0.000295,2.73E-05,-1.35E-05,1.87E-06,0,1,0,0,0
0x00,145220760,3636,520.0039882,61.975,-0.000171,-0.00203,0.000139,4.23E-05,4.30E-07,2.12E-06,0,1,0,0,0
0x00,145220900,3776,540.0024046,64.6,-0.00072,-0.001788,-0.000386,3.73E-05,-3.27E-06,-9.80E-08,0,1,0,0,0
0x00,145221039,3915,560.0096186,67.05,-0.000242,-0.001454,-0.000352,3.61E-05,-4.87E-07,-2.13E-06,0,1,0,0,0
0x00,145221179,4055,580.011554,69.425,0.000148,-0.000541,-0.000768,2.25E-05,1.66E-06,-1.94E-06,0,1,0,0,0
0x00,145221319,4195,600.008211,72.075,0.000633,-0.000761,-0.001322,1.82E-05,8.06E-06,4.97E-07,0,1,0,0,0
0x00,145221459,4335,620.0236359,74.55,0.00069,-0.00072,-0.000218,2.48E-05,1.10E-05,6.82E-06,0,1,0,0,0
0x00,145221598,4474,640.0220523,77,0.000707,-0.000724,-0.000259,3.11E-05,1.07E-05,3.61E-07,0,1,0,0,0
0x00,145221738,4614,660.0128443,79.5,0.000249,-0.001718,-0.000336,3.14E-05,2.18E-06,1.46E-07,0,1,0,0,0
0x00,145221878,4754,680.009208,82.125,-0.001297,-0.00109,0.000306,2.52E-05,-1.94E-05,-5.81E-07,0,1,0,0,0
0x00,145222030,4906,701.8647711,84.7,-0.000847,-0.000894,-0.000742,1.05E-05,-3.07E-05,3.83E-06,0,1,0,0,0
0x00,145222157,5033,720.0121992,86.925,-0.00055,-0.00244,-0.001167,5.90E-05,-1.28E-05,-2.21E-06,0,1,0,0,0
0x00,145222297,5173,740.0041641,89.675,-0.000677,-0.001233,-0.000403,4.38E-05,-9.33E-06,1.99E-06,0,1,0,0,0
0x00,145222450,5326,761.926588,92.225,-0.000251,-0.000964,-0.000307,3.26E-05,-1.13E-05,-1.41E-07,0,1,0,0,0
0x00,145222577,5453,780.0133135,94.475,0.000301,-0.001653,-0.000398,4.15E-05,6.95E-06,2.52E-07,0,1,0,0,0
0x00,145222716,5592,800.0149557,97.1,0.000152,-0.000648,-0.00074,1.54E-05,-9.28E-06,4.35E-06,0,1,0,0,0
0x00,145222856,5732,820.0086802,99.6,0.000739,-0.000777,-0.000289,3.40E-05,4.79E-06,2.85E-07,0,1,0,0,0
0x00,145222996,5872,840.0082696,102.025,0.000302,-0.001104,-0.000369,4.16E-05,1.45E-06,2.33E-06,0,1,0,0,0
0x00,145223136,6012,860.0069793,104.5,-0.000612,-0.001786,-0.001078,5.34E-05,-6.55E-06,2.20E-08,0,1,0,0,0
0x00,145223276,6152,880.0106743,107.15,-0.001722,-0.00081,0.000238,3.65E-05,-2.29E-05,3.63E-06,0,1,0,0,0
0x00,145223415,6291,900.0014662,109.475,-0.001755,-0.000841,-0.000871,3.00E-05,-2.61E-05,3.78E-06,0,1,0,0,0
0x00,145223555,6431,920.0045747,111.975,-0.001097,-0.001546,7.20E-05,5.46E-05,-1.11E-05,3.96E-06,0,1,0,0,0
0x00,145223695,6571,940.0035776,114.625,-0.000589,-0.001813,4.70E-05,5.63E-05,-8.69E-06,-2.20E-07,0,1,0,0,0
