Status(hex),FT Sequense,Count,Time,Distance,Fx,Fy,Fz,Tx,Ty,Tz,Material_Status,normal_state,abnormal_state1,abnormal_state2,abnormal_state3
0x00,141655481,3,0.014075957,0,0,0,0,0,0,0,0,1,0,0,0
0x00,141655621,143,20.0154249,0.5,-0.000507,-0.000748,-0.001216,5.24E-06,1.58E-05,-6.10E-06,0,1,0,0,0
0x00,141655761,283,40.01090887,2.4,4.10E-05,-0.001074,-0.00183,6.60E-06,1.04E-05,-3.81E-06,0,1,0,0,0
0x00,141655901,423,60.00873882,4.875,2.20E-05,-0.000433,-0.002383,1.05E-05,1.43E-05,-7.95E-06,0,1,0,0,0
0x00,141656040,562,80.00480929,7.375,-8.00E-06,-0.000506,-0.0006,2.65E-07,9.23E-06,-1.91E-06,0,1,0,0,0
0x00,141656180,702,100.0126097,9.625,-0.000599,-0.00027,-0.001079,-1.12E-05,6.09E-06,-4.14E-06,0,1,0,0,0
0x00,141656320,842,120.0086802,12.05,-0.001019,-0.000582,-0.000605,-3.59E-07,4.34E-06,-2.17E-06,0,1,0,0,0
0x00,141656460,982,140.0073899,14.675,-0.001537,-0.000393,-0.001159,-2.50E-06,-5.25E-06,-4.46E-06,0,1,0,0,0
0x00,141656599,1121,160.0137241,17.1,-0.000833,-0.001218,-0.000831,2.47E-05,-3.62E-06,-4.36E-06,0,1,0,0,0
0x00,141656739,1261,180.008035,19.45,0.000193,-0.001675,-0.000301,2.85E-05,8.36E-06,-6.25E-06,0,1,0,0,0
0x00,141656879,1401,200.0137827,22.125,2.10E-05,-0.000414,-0.001788,7.42E-06,1.61E-05,-1.56E-06,0,1,0,0,0
0x00,141657019,1541,220.0048679,24.6,0.000499,-0.000545,-0.000644,9.85E-06,3.35E-05,-5.75E-06,0,1,0,0,0
0x00,141657158,1680,240.0129616,27.025,0.001017,-0.000755,-0.000685,1.51E-05,4.12E-05,-9.84E-06,0,1,0,0,0
0x00,141657298,1820,260.0063928,29.5,5.50E-05,-0.001607,-0.001305,9.77E-06,1.75E-05,-5.96E-06,0,1,0,0,0
0x00,141657438,1960,280.0089148,32.15,-0.000791,-0.001212,-0.000877,3.11E-05,-4.19E-06,-4.34E-06,0,1,0,0,0
0x00,141657578,2100,300.0120232,34.525,-0.001831,-0.001381,0.000306,2.33E-05,-1.60E-05,-4.95E-06,0,1,0,0,0
0x00,141657717,2239,320.0025219,36.925,-0.001836,-0.000789,-0.000236,2.38E-05,-1.77E-05,-2.70E-06,0,1,0,0,0
0x00,141657857,2379,340.0153076,39.7,-0.000857,-0.00066,-0.000201,2.15E-05,-6.97E-06,-2.37E-06,0,1,0,0,0
0x00,141657997,2519,360.0058063,41.975,0.000115,-0.001037,-0.000767,1.96E-05,1.30E-05,-3.95E-06,0,1,0,0,0
0x00,141658137,2659,380.0112608,44.475,0.000582,-0.000533,-0.000736,2.28E-05,3.24E-05,-5.72E-06,0,1,0,0,0
0x00,141658277,2799,400.0096772,47.075,0.000438,-0.00012,-0.000537,-3.73E-06,1.79E-05,-3.87E-06,0,1,0,0,0
0x00,141658416,2938,420.0007624,49.6,0.000578,-0.000635,-0.000149,1.88E-05,2.33E-05,-5.97E-06,0,1,0,0,0
0x00,141658556,3078,440.0103224,52.025,0.000286,-0.001605,-0.000409,4.50E-05,1.26E-05,-6.13E-06,0,1,0,0,0
0x00,141658696,3218,460.0140173,54.5,-0.000846,-0.000622,-0.000813,2.82E-05,-3.51E-06,-8.66E-06,0,1,0,0,0
0x00,141658836,3358,480.0053958,57.1,-0.000776,-0.001746,-0.000351,3.43E-05,2.90E-06,-6.49E-06,0,1,0,0,0
0x00,141658975,3497,500.008211,59.475,-0.000817,-0.001203,-0.000276,2.79E-05,-2.03E-06,-4.43E-06,0,1,0,0,0
0x00,141659115,3637,520.0078004,62,-0.000857,-0.00066,-0.000201,2.15E-05,-6.97E-06,-2.37E-06,0,1,0,0,0
0x00,141659255,3777,540.0065101,64.625,-0.000827,-0.001262,-0.00026,2.43E-05,-7.36E-06,-4.52E-06,0,1,0,0,0
0x00,141659395,3917,560.023108,67.075,-0.000766,-0.001687,-0.000368,3.79E-05,8.23E-06,-6.40E-06,0,1,0,0,0
0x00,141659534,4056,580.0086215,69.45,-0.00089,-0.001156,-0.000201,1.86E-05,4.42E-06,-4.37E-06,0,1,0,0,0
0x00,141659674,4196,600.002346,72.1,-0.000499,0.000223,-0.001726,1.41E-06,-8.01E-06,-2.03E-06,0,1,0,0,0
0x00,141659814,4336,620.0145452,74.55,7.30E-05,-0.001043,-0.000721,1.31E-05,1.36E-05,-3.96E-06,0,1,0,0,0
0x00,141659953,4475,640.0056304,77.025,0.000172,-0.001584,-0.000883,3.23E-05,1.77E-05,-1.25E-05,0,1,0,0,0
0x00,141660093,4615,660.0099118,79.5,-0.000267,-0.001465,-0.000347,3.60E-05,-2.00E-07,-8.60E-06,0,1,0,0,0
0x00,141660233,4755,680.0065688,82.125,-0.001282,-0.001158,-0.000279,2.48E-05,-2.69E-05,-5.82E-07,0,1,0,0,0
0x00,141660373,4895,700.0120232,84.475,-0.001749,-0.001453,-0.000924,3.26E-05,-2.62E-05,-4.84E-06,0,1,0,0,0
0x00,141660512,5034,720.0054544,86.95,-0.001242,-0.0017,-0.000353,3.12E-05,-2.19E-05,-2.65E-06,0,1,0,0,0
0x00,141660652,5174,740.0106156,89.7,-0.000761,-0.001814,-0.000935,3.39E-05,-4.58E-06,-6.50E-06,0,1,0,0,0
0x00,141660792,5314,760.0022873,92,0.00027,-0.00162,-0.000964,4.17E-05,1.10E-05,-6.06E-06,0,1,0,0,0
0x00,141660932,5454,780.0118473,94.5,0.000758,-0.001228,-0.000946,4.42E-05,1.91E-05,-7.99E-06,0,1,0,0,0
0x00,141661071,5593,800.0173017,97.1,0.000142,-0.000498,-0.001339,2.29E-05,5.39E-06,-1.78E-06,0,1,0,0,0
0x00,141661211,5733,820.0139587,99.625,0.000163,-0.001074,-0.000242,2.57E-05,8.75E-06,-4.10E-06,0,1,0,0,0
0x00,141661351,5873,840.0106156,102.05,0.000246,-0.001062,-0.000334,3.86E-05,7.62E-06,-4.07E-06,0,1,0,0,0
0x00,141661491,6013,860.0017008,104.5,-0.000278,-0.00083,-0.00146,3.68E-05,1.77E-06,-6.19E-06,0,1,0,0,0
0x00,141661631,6153,880.010381,107.15,-0.000239,-0.000842,0.00022,4.30E-05,1.22E-06,-6.51E-06,0,1,0,0,0
0x00,141661770,6292,900.0123165,109.5,-0.000702,-0.001244,-0.000398,4.37E-05,-9.04E-06,-4.48E-06,0,1,0,0,0
0x00,141661910,6432,920.0051612,112,-0.000706,-0.001346,0.000189,3.97E-05,-1.81E-05,-4.74E-06,0,1,0,0,0
0x00,141662050,6572,940.0205861,114.625,-0.001733,-0.001437,-0.00037,3.59E-05,-2.46E-05,-4.92E-06,0,1,0,0,0
0x00,141662190,6712,960.0102051,117.075,-0.000562,-0.001759,-1.00E-05,6.62E-05,-3.64E-06,-6.59E-06,0,1,0,0,0
0x00,141662329,6851,980.009208,119.45,-0.00016,-0.001991,-0.000473,4.90E-05,3.89E-06,-4.18E-06,0,1,0,0,0
0x00,141662469,6991,1000.01173,122.1,0.000215,-0.000544,-0.001414,3.22E-05,-1.06E-06,-1.84E-06,0,1,0,0,0
0x00,141662609,7131,1020.001349,124.55,0.000179,-0.001059,0.000312,2.89E-05,1.03E-05,-4.17E-06,0,1,0,0,0
0x00,141662749,7271,1040.014428,127,-0.000197,-0.000836,0.000174,4.94E-05,6.58E-07,-6.49E-06,0,1,0,0,0
0x00,141662888,7410,1060.002287,129.5,-0.001077,-0.002225,-0.000566,5.69E-05,-1.87E-05,-4.66E-06,0,1,0,0,0
0x00,141663028,7550,1080.006569,132.125,-0.002141,-0.001142,0.000117,5.04E-05,-2.65E-05,-7.81E-07,0,1,0,0,0
0x00,141663168,7690,1100.014369,134.525,-0.001681,-0.001373,-0.000432,4.59E-05,-1.98E-05,-4.81E-06,0,1,0,0,0
0x00,141663308,7830,1120.001056,136.925,-0.00066,-0.001238,-0.000444,5.02E-05,-9.61E-06,-4.46E-06,0,1,0,0,0
0x00,141663447,7969,1140.012668,139.7,-0.000173,-0.001394,-0.000455,5.25E-05,4.00E-06,-8.48E-06,0,1,0,0,0
0x00,141663587,8109,1160.009619,141.975,0.000279,-0.000358,-0.00095,5.26E-05,1.62E-05,-8.10E-06,0,1,0,0,0
0x00,141663727,8249,1180.004809,144.5,0.000262,-0.000838,-0.000394,5.29E-05,2.92E-05,-1.02E-05,0,1,0,0,0
0x00,141663867,8389,1200.014956,147.075,0.00025,-0.00096,-0.000921,4.25E-05,1.67E-05,-3.81E-06,0,1,0,0,0
0x00,141664006,8528,1220.011613,149.6,-0.000245,-0.000799,-0.000351,4.33E-05,4.95E-06,-6.34E-06,0,1,0,0,0
0x00,141664146,8668,1240.007097,152.025,-0.000675,-0.00117,0.00014,5.05E-05,-2.13E-06,-4.46E-06,0,1,0,0,0
0x00,141664286,8808,1260.015777,154.475,-0.001178,-0.001049,-0.000999,4.80E-05,-1.92E-05,-6.75E-06,0,1,0,0,0
0x00,141664426,8948,1280.008328,157.125,-0.001573,-0.001836,-1.50E-05,6.56E-05,-8.53E-06,-6.85E-06,0,1,0,0,0
0x00,141664566,9088,1300.008211,159.475,-0.001608,-0.001419,-0.000508,5.53E-05,-2.63E-05,-4.88E-06,0,1,0,0,0
0x00,141664705,9227,1320.002815,161.975,-0.001617,-0.001395,0.000647,5.53E-05,-2.25E-05,-5.04E-06,0,1,0,0,0
0x00,141664845,9367,1340.005924,164.6,-0.001568,-0.001962,-0.000583,6.16E-05,-2.13E-05,-6.94E-06,0,1,0,0,0
0x00,141664985,9507,1360.004633,167.05,-0.001025,-0.002161,-0.000629,6.70E-05,-1.39E-05,-4.56E-06,0,1,0,0,0
0x00,141665124,9646,1380.015366,169.475,-0.00057,-0.002265,-0.00061,6.65E-05,5.59E-06,-8.50E-06,0,1,0,0,0
0x00,141665264,9786,1400.014662,172.125,-0.000153,-0.001277,-0.000488,5.97E-05,1.47E-05,-8.30E-06,0,1,0,0,0
0x00,141665404,9926,1420.009853,174.55,-0.000215,-0.0014,-0.000409,4.61E-05,4.56E-06,-8.50E-06,0,1,0,0,0
0x00,141665544,10066,1440.008856,177.025,-0.000231,-0.001416,-0.000964,4.28E-05,2.97E-06,-8.42E-06,0,1,0,0,0
0x00,141665684,10206,1460.006686,179.475,0.000447,-0.001538,-0.001164,7.12E-05,1.40E-05,-5.91E-06,0,1,0,0,0
0x00,141665823,10345,1480.008622,182.175,-0.00059,-0.001605,-0.000568,6.73E-05,1.13E-05,-6.25E-06,0,1,0,0,0
0x00,141665963,10485,1500.010557,184.525,-0.001168,-0.00099,-0.001015,5.16E-05,-1.39E-05,-6.66E-06,0,1,0,0,0
0x00,141666103,10625,1520.008094,186.95,-0.001092,-0.001484,-0.001707,6.48E-05,-5.76E-06,-8.55E-06,0,1,0,0,0
0x00,141666243,10765,1540.00827,189.7,-0.00107,-0.00164,-0.003989,5.76E-05,-2.42E-05,-1.92E-06,0,1,0,0,0
